row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_compatibility	year_from	year_to	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
1495	PNS-ACC-001495	8591584042774	PET996799		18790	Petex	Petex	PneuServis SK s.r.o.	Accessories	Seat covers (set)	ACC	Seat covers (set) Petex	Seat covers (set) Petex, beige	Seat covers (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	Set			Beige	EUR	23	61.22	75.30	100.94	124.16	64.9	10	111.74		€/pc		293	BA-01 Bratislava	In stock	24 h	1	1	1	1	Blister	24 h	7.93	9.80	307	145	211		307x145x211 mm	Universal				8708.29	Slovakia	New	12							https://cdn.pns.example/img/pns-acc-001495.jpg	https://cdn.pns.example/doc/pns-acc-001495.pdf	no	2026-06-02
1496	PNS-FLU-001496	8597875153952	CAS54311		57210	Castrol	Castrol	PneuServis SK s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 0W-30 5 L	Synthetic oil Castrol 0W-30, 5 L pack	Fully synthetic engine oil Castrol 0W-30. ACEA A5/B5, API SN PLUS standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	0W-30 / 5 L				EUR	23	57.48	70.70	71.02	87.35	23.6	15	74.25	17.47	€/L		102	KE-03 Kosice	In stock	24 h	1	4	4	1	Plastic container	24 h	4.70	5.55	96	100	202	5.00	96x100x202 mm	Universal			ACEA A5/B5 / API SN PLUS	3819.00	Italy	New	0					0W-30	ACEA A5/B5, API SN PLUS	https://cdn.pns.example/img/pns-flu-001496.jpg	https://cdn.pns.example/doc/pns-flu-001496.pdf	yes	2026-06-02
1497	PNS-TYR-001497	8592307555397	GOO537888		93620	Goodyear	Goodyear	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Goodyear 235/55 R15 89W all-season	All-season tire Goodyear 235/55 R15 89W	All-season tire Goodyear 235/55 R15, load index 89, speed rating W. EU label: fuel D, wet grip A, noise 70 dB.	Size	235/55 R15 89W				EUR	23	86.02	105.80	107.43	132.14	24.9	0			€/pc		9	DC-VIE Vienna	Incoming	2–3 days	3	1	1	1	Boxed set	2–3 days	11.00	12.64	475	235	235		475x235x235 mm	Universal			ECE R30	4011.10	Japan	New	24	All-season	D	A	70			https://cdn.pns.example/img/pns-tyr-001497.jpg	https://cdn.pns.example/doc/pns-tyr-001497.pdf	yes	2026-06-02
1498	PNS-PRT-001498	8593559222419	BIL569269	OE5758269;OE4970973	11457	Bilstein	Bilstein	PneuServis SK s.r.o.	Spare parts	Shock absorber	PRT	Shock absorber Bilstein	Shock absorber Bilstein	Shock absorber Bilstein. Precise fitment to OE specification, proven reliability and durability.				Right		EUR	23	101.92	125.36	155.42	191.17	52.5	10	172.05		€/pc		0	KE-03 Kosice	Sold out	—	0	2	4	1	Blister	—	5.00	6.08	202	157	227		202x157x227 mm	Hyundai i30 II (GD) 2011–2017	2011	2017		8708.99	Czechia	New	24							https://cdn.pns.example/img/pns-prt-001498.jpg	https://cdn.pns.example/doc/pns-prt-001498.pdf	yes	2026-06-02
1499	PNS-TYR-001499	8596995815894	BAR55002		49648	Barum	Barum	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Barum 235/55 R15 88H summer	Summer tire Barum 235/55 R15 88H	Summer tire Barum 235/55 R15, load index 88, speed rating H. EU label: fuel E, wet grip A, noise 72 dB.	Size	235/55 R15 88H				EUR	23	70.84	87.13	85.85	105.60	21.2	10	95.04		€/pc		0	KE-03 Kosice	On order	7 days	7	1	1	1	Boxed set	7 days	11.80	12.75	475	235	235		475x235x235 mm	Universal			ECE R30	4011.10	France	New	24	Summer	E	A	72			https://cdn.pns.example/img/pns-tyr-001499.jpg	https://cdn.pns.example/doc/pns-tyr-001499.pdf	yes	2026-06-02
1500	PNS-TYR-001500	8599434838072	CON54387		11844	Continental	Continental	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Continental 175/55 R17 90W all-season	All-season tire Continental 175/55 R17 90W	All-season tire Continental 175/55 R17, load index 90, speed rating W. EU label: fuel C, wet grip A, noise 73 dB.	Size	175/55 R17 90W				EUR	23	56.59	69.61	67.13	82.57	18.6	10	74.31		€/pc		225	BA-01 Bratislava	In stock	24 h	1	10	2	1	Film wrap	24 h	7.80	8.68	525	175	175		525x175x175 mm	Universal			ECE R30	4011.10	Germany	New	24	All-season	C	A	73			https://cdn.pns.example/img/pns-tyr-001500.jpg	https://cdn.pns.example/doc/pns-tyr-001500.pdf	yes	2026-06-02
1501	PNS-RIM-001501	8593051287404	OE515562		53491	OE	OE	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel OE 6.5Jx16 5x114.3 ET40	Alloy wheel OE 6.5Jx16, 5x114.3, ET40	Alloy wheel OE, 6.5Jx16, PCD 5x114.3, ET40. Certified (TUV), suitable for all-year use, painted finish.	Size	6.5Jx16 5x114.3 ET40				EUR	23	94.24	115.92	133.31	163.97	41.5	5	155.77		€/pc		420	DC-PRG Prague	In stock	24 h	1	10	4	4	Boxed set	24 h	13.00	13.94	450	450	162		450x450x162 mm	Universal			TUV / ECE	8708.70	Czechia	New	24							https://cdn.pns.example/img/pns-rim-001501.jpg	https://cdn.pns.example/doc/pns-rim-001501.pdf	yes	2026-06-02
1502	PNS-FLU-001502	8598257445474	LIQ225809		61140	Liqui Moly	Liqui Moly	PneuServis SK s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 5W-30 5 L	Synthetic oil Liqui Moly 5W-30, 5 L pack	Fully synthetic engine oil Liqui Moly 5W-30. ACEA A3/B4, API SN PLUS standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	5W-30 / 5 L				EUR	23	58.85	72.39	82.84	101.89	40.8	0		20.38	€/L		0	DC-PRG Prague	On order	7 days	7	1	4	1	Boxed set	7 days	4.70	5.39	241	259	290	5.00	241x259x290 mm	Universal			ACEA A3/B4 / API SN PLUS	3819.00	Japan	New	0					5W-30	ACEA A3/B4, API SN PLUS	https://cdn.pns.example/img/pns-flu-001502.jpg	https://cdn.pns.example/doc/pns-flu-001502.pdf	yes	2026-06-02
1503	PNS-LGT-001503	8599302131373	BOS247805		51970	Bosch	Bosch	PneuServis SK s.r.o.	Lighting & visibility	H7 bulb	LGT	H7 bulb Bosch	H7 bulb Bosch	H7 bulb Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	7.77	9.56	11.78	14.49	51.6	0			€/pc		384	DC-VIE Vienna	In stock	24 h	1	2	1	1	Blister	24 h	0.42	0.49	278	41	60		278x41x60 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ECE R37/R112	8512.20	Japan	New	12							https://cdn.pns.example/img/pns-lgt-001503.jpg	https://cdn.pns.example/doc/pns-lgt-001503.pdf	yes	2026-06-02
1504	PNS-BAT-001504	8591430609595	EXI717992		44076	Exide	Exide	PneuServis SK s.r.o.	Electrical	Car battery	BAT	Car battery Exide 44 Ah 12V 484A	Car battery Exide 44 Ah, cranking 484 A	Starter battery Exide 44 Ah, 12 V, cranking current 484 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	44 Ah				EUR	23	118.72	146.03	163.16	200.69	37.4	0			€/pc	11.65	0	ZA-02 Zilina	On order	7 days	7	4	4	2	Boxed set	7 days	17.70	20.19	242	175	190		242x175x190 mm	Mercedes-Benz C W204 2007–2014	2007	2014	EN 50342	8507.10	Japan	New	24							https://cdn.pns.example/img/pns-bat-001504.jpg	https://cdn.pns.example/doc/pns-bat-001504.pdf	yes	2026-06-02
1505	PNS-RIM-001505	8595504399672	ALC673151		58179	Alcar	Alcar	PneuServis SK s.r.o.	Wheels	Steel wheel	RIM	Steel wheel Alcar 6.5Jx18 5x114.3 ET40	Steel wheel Alcar 6.5Jx18, 5x114.3, ET40	Steel wheel Alcar, 6.5Jx18, PCD 5x114.3, ET40. Certified (TUV), suitable for all-year use, painted finish.	Size	6.5Jx18 5x114.3 ET40				EUR	23	76.76	94.41	116.76	143.61	52.1	15	122.07		€/pc		123	ZA-02 Zilina	In stock	24 h	1	1	4	2	Blister	24 h	8.20	8.68	500	500	162		500x500x162 mm	Universal			TUV / ECE	8708.70	Japan	New	24							https://cdn.pns.example/img/pns-rim-001505.jpg	https://cdn.pns.example/doc/pns-rim-001505.pdf	yes	2026-06-02
1506	PNS-TYR-001506	8597059401879	SAV189212		41753	Sava	Sava	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Sava 235/50 R15 89W winter	Winter tire Sava 235/50 R15 89W	Winter tire Sava 235/50 R15, load index 89, speed rating W. EU label: fuel C, wet grip C, noise 68 dB.	Size	235/50 R15 89W				EUR	23	43.95	54.06	55.59	68.38	26.5	0			€/pc		384	KE-03 Kosice	In stock	24 h	1	4	1	1	Film wrap	24 h	12.00	14.32	475	235	235		475x235x235 mm	Universal			ECE R30	4011.10	Japan	New	24	Winter	C	C	68			https://cdn.pns.example/img/pns-tyr-001506.jpg	https://cdn.pns.example/doc/pns-tyr-001506.pdf	yes	2026-06-02
1507	PNS-RIM-001507	8592173417485	BOR585382		67255	Borbet	Borbet	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel Borbet 8.0Jx16 5x112 ET45	Alloy wheel Borbet 8.0Jx16, 5x112, ET45	Alloy wheel Borbet, 8.0Jx16, PCD 5x112, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	8.0Jx16 5x112 ET45				EUR	23	106.79	131.35	149.78	184.23	40.3	10	165.81		€/pc		0	ZA-02 Zilina	On order	7 days	7	2	1	1	Film wrap	7 days	9.40	10.77	450	450	200		450x450x200 mm	Universal			TUV / ECE	8708.70	France	New	24							https://cdn.pns.example/img/pns-rim-001507.jpg	https://cdn.pns.example/doc/pns-rim-001507.pdf	yes	2026-06-02
1508	PNS-TYR-001508	8595090745600	GOO694399		78363	Goodyear	Goodyear	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Goodyear 205/50 R17 97W winter	Winter tire Goodyear 205/50 R17 97W	Winter tire Goodyear 205/50 R17, load index 97, speed rating W. EU label: fuel C, wet grip C, noise 72 dB.	Size	205/50 R17 97W				EUR	23	129.88	159.75	179.34	220.59	38.1	0			€/pc		0	ZA-02 Zilina	Sold out	—	0	2	1	1	Box	—	11.70	14.26	525	205	205		525x205x205 mm	Universal			ECE R30	4011.10	Spain	New	24	Winter	C	C	72			https://cdn.pns.example/img/pns-tyr-001508.jpg	https://cdn.pns.example/doc/pns-tyr-001508.pdf	yes	2026-06-02
1509	PNS-PRT-001509	8595607354790	DEN963730	OE1473107;OE9238953	23462	Denso	Denso	PneuServis SK s.r.o.	Spare parts	Starter motor	PRT	Starter motor Denso	Starter motor Denso	Starter motor Denso. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Engine		Engine	Left		EUR	23	163.86	201.55	228.16	280.64	39.2	0			€/pc	45.22	57	DC-PRG Prague	In stock	24 h	1	2	4	1	Box	24 h	10.28	12.66	246	112	240		246x112x240 mm	Škoda Octavia III (5E) 2013–2020	2013	2020		8708.99	Spain	Remanufactured	24							https://cdn.pns.example/img/pns-prt-001509.jpg	https://cdn.pns.example/doc/pns-prt-001509.pdf	yes	2026-06-02
1510	PNS-BRK-001510	8590299572507	TRW363232	OE4500148;OE7090653;OE3590054	46372	TRW	TRW	PneuServis SK s.r.o.	Braking system	Brake shoes	BRK	Brake shoes TRW	Brake shoes TRW, diameter 300 mm	Brake shoes by TRW with 300 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle	Left		EUR	23	38.58	47.45	53.27	65.52	38.1	5	62.24		€/pc		358	BA-01 Bratislava	In stock	24 h	1	1	4	2	Boxed set	24 h	1.75	1.87	300	300	68		300x300x68 mm	Volkswagen Passat B7 2010–2014	2010	2014	ECE R90	8708.30	Slovakia	New	24							https://cdn.pns.example/img/pns-brk-001510.jpg	https://cdn.pns.example/doc/pns-brk-001510.pdf	yes	2026-06-02
1511	PNS-TYR-001511	8593898328223	BRI18393		29258	Bridgestone	Bridgestone	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Bridgestone 185/55 R18 91T winter	Winter tire Bridgestone 185/55 R18 91T	Winter tire Bridgestone 185/55 R18, load index 91, speed rating T. EU label: fuel C, wet grip B, noise 69 dB.	Size	185/55 R18 91T				EUR	23	38.68	47.58	47.81	58.81	23.6	10	52.93		€/pc		299	BA-01 Bratislava	In stock	24 h	1	4	4	1	Blister	24 h	11.50	14.08	550	185	185		550x185x185 mm	Universal			ECE R30	4011.10	Czechia	New	24	Winter	C	B	69			https://cdn.pns.example/img/pns-tyr-001511.jpg	https://cdn.pns.example/doc/pns-tyr-001511.pdf	no	2026-06-02
1512	PNS-TYR-001512	8593493560400	BAR498531		57117	Barum	Barum	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Barum 195/65 R15 97W all-season	All-season tire Barum 195/65 R15 97W	All-season tire Barum 195/65 R15, load index 97, speed rating W. EU label: fuel D, wet grip C, noise 69 dB.	Size	195/65 R15 97W				EUR	23	86.29	106.14	114.85	141.27	33.1	5	134.21		€/pc		311	DC-PRG Prague	In stock	24 h	1	4	4	1	Blister	24 h	10.90	11.81	475	195	195		475x195x195 mm	Universal			ECE R30	4011.10	Germany	New	24	All-season	D	C	69			https://cdn.pns.example/img/pns-tyr-001512.jpg	https://cdn.pns.example/doc/pns-tyr-001512.pdf	yes	2026-06-02
1513	PNS-TYR-001513	8590414005293	MAT834960		32300	Matador	Matador	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Matador 215/45 R15 93H all-season	All-season tire Matador 215/45 R15 93H	All-season tire Matador 215/45 R15, load index 93, speed rating H. EU label: fuel B, wet grip B, noise 73 dB.	Size	215/45 R15 93H				EUR	23	77.43	95.24	104.88	129.00	35.5	10	116.10		€/pc		0	ZA-02 Zilina	Sold out	—	0	5	1	2	Plastic container	—	9.30	10.71	475	215	215		475x215x215 mm	Universal			ECE R30	4011.10	Turkey	New	24	All-season	B	B	73			https://cdn.pns.example/img/pns-tyr-001513.jpg	https://cdn.pns.example/doc/pns-tyr-001513.pdf	yes	2026-06-02
1514	PNS-TYR-001514	8592376106469	GOO265042		53714	Goodyear	Goodyear	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Goodyear 205/55 R17 96H winter	Winter tire Goodyear 205/55 R17 96H	Winter tire Goodyear 205/55 R17, load index 96, speed rating H. EU label: fuel C, wet grip C, noise 72 dB.	Size	205/55 R17 96H				EUR	23	114.61	140.97	150.53	185.15	31.3	15	157.38		€/pc		0	BA-01 Bratislava	On order	10 days	10	10	1	1	Film wrap	10 days	8.60	9.20	525	205	205		525x205x205 mm	Universal			ECE R30	4011.10	Czechia	New	24	Winter	C	C	72			https://cdn.pns.example/img/pns-tyr-001514.jpg	https://cdn.pns.example/doc/pns-tyr-001514.pdf	yes	2026-06-02
1515	PNS-LGT-001515	8591749432365	OSR399708		25612	Osram	Osram	PneuServis SK s.r.o.	Lighting & visibility	H7 bulb	LGT	H7 bulb Osram	H7 bulb Osram	H7 bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	6.53	8.03	9.32	11.46	42.7	0			€/pc		285	DC-VIE Vienna	In stock	24 h	1	2	1	2	Plastic container	24 h	0.29	0.34	688	47	20		688x47x20 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013	ECE R37/R112	8512.20	France	New	12							https://cdn.pns.example/img/pns-lgt-001515.jpg	https://cdn.pns.example/doc/pns-lgt-001515.pdf	yes	2026-06-02
1516	PNS-FLT-001516	8590195688081	HEN630353	OE7947144;OE6932429	74693	Hengst	Hengst	PneuServis SK s.r.o.	Filters	Oil filter	FLT	Oil filter Hengst	Oil filter Hengst, type High flow	Oil filter Hengst (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	10.36	12.74	14.50	17.84	40.0	15	15.16		€/pc		401	BA-01 Bratislava	In stock	24 h	1	1	2	1	Blister	24 h	0.39	0.43	296	79	89		296x79x89 mm	Opel Insignia A 2008–2017	2008	2017	ISO 4548	8421.23	Turkey	New	24							https://cdn.pns.example/img/pns-flt-001516.jpg	https://cdn.pns.example/doc/pns-flt-001516.pdf	yes	2026-06-02
1517	PNS-PRT-001517	8596441544156	HEP869829	OE8132426;OE9835149;OE1267281	18480	Hepu	Hepu	PneuServis SK s.r.o.	Spare parts	Water pump	PRT	Water pump Hepu	Water pump Hepu	Water pump Hepu. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Left		EUR	23	72.66	89.37	111.82	137.54	53.9	10	123.79		€/pc		456	ZA-02 Zilina	In stock	24 h	1	5	1	1	Film wrap	24 h	8.10	9.22	252	58	81		252x58x81 mm	Volkswagen Passat B7 2010–2014	2010	2014		8708.99	Slovakia	New	24							https://cdn.pns.example/img/pns-prt-001517.jpg	https://cdn.pns.example/doc/pns-prt-001517.pdf	yes	2026-06-02
1518	PNS-FLU-001518	8590347949947	SHE913240		18703	Shell	Shell	PneuServis SK s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 15W-40 4 L	Synthetic oil Shell 15W-40, 4 L pack	Fully synthetic engine oil Shell 15W-40. ACEA A5/B5, API SP standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	15W-40 / 4 L				EUR	23	25.79	31.72	32.86	40.42	27.4	0		10.11	€/L		430	BA-01 Bratislava	In stock	24 h	1	10	1	1	Plastic container	24 h	3.80	4.23	213	225	283	4.00	213x225x283 mm	Universal			ACEA A5/B5 / API SP	3819.00	Spain	New	0					15W-40	ACEA A5/B5, API SP	https://cdn.pns.example/img/pns-flu-001518.jpg	https://cdn.pns.example/doc/pns-flu-001518.pdf	no	2026-06-02
1519	PNS-TYR-001519	8590241659850	SAV667731		49102	Sava	Sava	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Sava 195/50 R18 95V all-season	All-season tire Sava 195/50 R18 95V	All-season tire Sava 195/50 R18, load index 95, speed rating V. EU label: fuel C, wet grip A, noise 71 dB.	Size	195/50 R18 95V				EUR	23	91.82	112.94	117.75	144.83	28.2	0			€/pc		12	DC-VIE Vienna	In stock	24 h	1	5	4	4	Box	24 h	10.20	12.31	550	195	195		550x195x195 mm	Universal			ECE R30	4011.10	Germany	New	24	All-season	C	A	71			https://cdn.pns.example/img/pns-tyr-001519.jpg	https://cdn.pns.example/doc/pns-tyr-001519.pdf	yes	2026-06-02
1520	PNS-RIM-001520	8597916312188	RON906853		44447	Ronal	Ronal	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel Ronal 6.0Jx17 5x114.3 ET45	Alloy wheel Ronal 6.0Jx17, 5x114.3, ET45	Alloy wheel Ronal, 6.0Jx17, PCD 5x114.3, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	6.0Jx17 5x114.3 ET45				EUR	23	34.64	42.61	45.19	55.58	30.5	0			€/pc		293	KE-03 Kosice	In stock	24 h	1	1	1	1	Blister	24 h	6.70	8.15	475	475	150		475x475x150 mm	Universal			TUV / ECE	8708.70	Turkey	New	24							https://cdn.pns.example/img/pns-rim-001520.jpg	https://cdn.pns.example/doc/pns-rim-001520.pdf	yes	2026-06-02
1521	PNS-RIM-001521	8591721679320	ALC217734		64070	Alcar	Alcar	PneuServis SK s.r.o.	Wheels	Steel wheel	RIM	Steel wheel Alcar 7.5Jx16 5x108 ET45	Steel wheel Alcar 7.5Jx16, 5x108, ET45	Steel wheel Alcar, 7.5Jx16, PCD 5x108, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	7.5Jx16 5x108 ET45				EUR	23	103.78	127.65	129.93	159.81	25.2	5	151.82		€/pc		340	ZA-02 Zilina	In stock	24 h	1	10	4	4	Film wrap	24 h	7.50	7.92	450	450	187		450x450x187 mm	Universal			TUV / ECE	8708.70	Slovakia	New	24							https://cdn.pns.example/img/pns-rim-001521.jpg	https://cdn.pns.example/doc/pns-rim-001521.pdf	yes	2026-06-02
1522	PNS-FLU-001522	8597529601235	SHE259087		62335	Shell	Shell	PneuServis SK s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 0W-20 4 L	Synthetic oil Shell 0W-20, 4 L pack	Fully synthetic engine oil Shell 0W-20. ACEA A5/B5, API SN PLUS standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-20 / 4 L				EUR	23	39.15	48.15	55.98	68.86	43.0	15	58.53	17.21	€/L		0	DC-PRG Prague	On order	7 days	7	5	4	2	Blister	7 days	3.80	4.43	161	166	338	4.00	161x166x338 mm	Universal			ACEA A5/B5 / API SN PLUS	3819.00	Italy	New	0					0W-20	ACEA A5/B5, API SN PLUS	https://cdn.pns.example/img/pns-flu-001522.jpg	https://cdn.pns.example/doc/pns-flu-001522.pdf	yes	2026-06-02
1523	PNS-TYR-001523	8597381567281	MIC930854		93390	Michelin	Michelin	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Michelin 235/65 R16 94V all-season	All-season tire Michelin 235/65 R16 94V	All-season tire Michelin 235/65 R16, load index 94, speed rating V. EU label: fuel B, wet grip C, noise 73 dB.	Size	235/65 R16 94V				EUR	23	94.59	116.35	127.99	157.43	35.3	15	133.82		€/pc		236	BA-01 Bratislava	In stock	24 h	1	1	4	1	Boxed set	24 h	11.80	14.45	500	235	235		500x235x235 mm	Universal			ECE R30	4011.10	Japan	New	24	All-season	B	C	73			https://cdn.pns.example/img/pns-tyr-001523.jpg	https://cdn.pns.example/doc/pns-tyr-001523.pdf	yes	2026-06-02
1524	PNS-TYR-001524	8598397433140	BRI813999		84816	Bridgestone	Bridgestone	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Bridgestone 175/45 R18 99W winter	Winter tire Bridgestone 175/45 R18 99W	Winter tire Bridgestone 175/45 R18, load index 99, speed rating W. EU label: fuel E, wet grip C, noise 68 dB.	Size	175/45 R18 99W				EUR	23	121.92	149.96	160.86	197.86	31.9	15	168.18		€/pc		7	DC-VIE Vienna	Incoming	2–3 days	3	1	2	2	Blister	2–3 days	11.50	13.24	550	175	175		550x175x175 mm	Universal			ECE R30	4011.10	France	New	24	Winter	E	C	68			https://cdn.pns.example/img/pns-tyr-001524.jpg	https://cdn.pns.example/doc/pns-tyr-001524.pdf	yes	2026-06-02
1525	PNS-LGT-001525	8594514786236	SWF674674		37902	SWF	SWF	PneuServis SK s.r.o.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) SWF	Wiper blade (set) SWF	Wiper blade (set) SWF. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	27.38	33.68	41.82	51.44	52.7	10	46.30		€/pc		0	ZA-02 Zilina	On order	7 days	7	2	4	1	Box	7 days	0.71	0.82	290	47	48		290x47x48 mm	BMW 5 F10 2010–2017	2010	2017	ECE R37/R112	8512.20	Japan	New	12							https://cdn.pns.example/img/pns-lgt-001525.jpg	https://cdn.pns.example/doc/pns-lgt-001525.pdf	no	2026-06-02
1526	PNS-FLU-001526	8590700829794	CAS423232		83304	Castrol	Castrol	PneuServis SK s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 0W-30 5 L	Synthetic oil Castrol 0W-30, 5 L pack	Fully synthetic engine oil Castrol 0W-30. ACEA A5/B5, API SN standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	0W-30 / 5 L				EUR	23	47.49	58.41	62.32	76.65	31.2	0		15.33	€/L		20	KE-03 Kosice	Incoming	2–3 days	3	5	1	1	Plastic container	2–3 days	4.70	4.98	241	151	241	5.00	241x151x241 mm	Universal			ACEA A5/B5 / API SN	3819.00	Japan	New	0					0W-30	ACEA A5/B5, API SN	https://cdn.pns.example/img/pns-flu-001526.jpg	https://cdn.pns.example/doc/pns-flu-001526.pdf	yes	2026-06-02
1527	PNS-TYR-001527	8594010506482	SAV537581		85129	Sava	Sava	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Sava 235/65 R15 95T all-season	All-season tire Sava 235/65 R15 95T	All-season tire Sava 235/65 R15, load index 95, speed rating T. EU label: fuel D, wet grip A, noise 70 dB.	Size	235/65 R15 95T				EUR	23	138.44	170.28	184.35	226.75	33.2	10	204.08		€/pc		19	KE-03 Kosice	In stock	24 h	1	1	1	1	Boxed set	24 h	7.60	8.51	475	235	235		475x235x235 mm	Universal			ECE R30	4011.10	China	New	24	All-season	D	A	70			https://cdn.pns.example/img/pns-tyr-001527.jpg	https://cdn.pns.example/doc/pns-tyr-001527.pdf	yes	2026-06-02
1528	PNS-LGT-001528	8597782998820	VAL107985		19569	Valeo	Valeo	PneuServis SK s.r.o.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) Valeo	Wiper blade (set) Valeo	Wiper blade (set) Valeo. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	11.15	13.71	16.87	20.75	51.3	0			€/pc		11	ZA-02 Zilina	Incoming	2–3 days	3	5	4	2	Film wrap	2–3 days	0.65	0.78	516	34	32		516x34x32 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ECE R37/R112	8512.20	France	New	12							https://cdn.pns.example/img/pns-lgt-001528.jpg	https://cdn.pns.example/doc/pns-lgt-001528.pdf	yes	2026-06-02
1529	PNS-PRT-001529	8599231478242	NGK663178	OE2209974;OE5085055;OE4280176	83019	NGK	NGK	PneuServis SK s.r.o.	Spare parts	Spark plug	PRT	Spark plug NGK	Spark plug NGK	Spark plug NGK. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Set		EUR	23	10.44	12.84	15.79	19.42	51.2	0			€/pc		407	DC-VIE Vienna	In stock	24 h	1	10	1	4	Boxed set	24 h	7.14	8.10	264	220	221		264x220x221 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013		8708.99	Japan	New	24							https://cdn.pns.example/img/pns-prt-001529.jpg	https://cdn.pns.example/doc/pns-prt-001529.pdf	yes	2026-06-02
1530	PNS-TYR-001530	8598921875378	SAV317424		45763	Sava	Sava	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Sava 195/50 R16 97H summer	Summer tire Sava 195/50 R16 97H	Summer tire Sava 195/50 R16, load index 97, speed rating H. EU label: fuel C, wet grip B, noise 72 dB.	Size	195/50 R16 97H				EUR	23	140.26	172.52	182.29	224.22	30.0	15	190.59		€/pc		422	ZA-02 Zilina	In stock	24 h	1	1	1	1	Film wrap	24 h	7.10	8.10	500	195	195		500x195x195 mm	Universal			ECE R30	4011.10	Japan	New	24	Summer	C	B	72			https://cdn.pns.example/img/pns-tyr-001530.jpg	https://cdn.pns.example/doc/pns-tyr-001530.pdf	no	2026-06-02
