row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_make	vehicle_model	vehicle_generation	vehicle_year_from	vehicle_year_to	vehicle_compatibility	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
1538	DEX-PRT-001538	8591153231011	CON258391	OE2379896;OE4157651;OE6907262	89535	Contitech	Contitech	PartsExpress Ltd.	Spare parts	Timing belt kit	PRT	Timing belt kit Contitech	Timing belt kit Contitech	Timing belt kit Contitech. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Right		EUR	23	123.48	151.88	174.10	214.14	41.0	0			EUR/pc		0	DC-PRG Prague	On order	14 days	14	1	1	1	Blister	14 days	11.97	12.87	81	246	227		81x246x227 mm	Opel	Insignia	A	2008	2017	Opel Insignia A 2008-2017		8708.99	Germany	New	24							https://cdn.dex.example/img/dex-prt-001538.jpg	https://cdn.dex.example/doc/dex-prt-001538.pdf	yes	2026-06-02
1539	DEX-PRT-001539	8597409126698	FAG265619	OE2789122;OE2594881;OE8666208	97837	FAG	FAG	PartsExpress Ltd.	Spare parts	Wheel bearing	PRT	Wheel bearing FAG	Wheel bearing FAG	Wheel bearing FAG. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine			EUR	23	64.07	78.81	95.11	116.99	48.4	15	99.44		EUR/pc		146	DC-PRG Prague	In stock	24 h	1	1	1	2	Film wrap	24 h	2.24	2.79	359	186	104		359x186x104 mm	Ford	Mondeo	IV	2007	2014	Ford Mondeo IV 2007-2014		8708.99	Spain	New	24							https://cdn.dex.example/img/dex-prt-001539.jpg	https://cdn.dex.example/doc/dex-prt-001539.pdf	no	2026-06-02
1540	DEX-FLU-001540	8591501597547	SHE782995		15247	Shell	Shell	PartsExpress Ltd.	Fluids	Engine oil	FLU	Engine oil Shell 15W-40 20 L	Synthetic oil Shell 15W-40, 20 L pack	Fully synthetic engine oil Shell 15W-40. ACEA C3, API SN standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	15W-40 / 20 L				EUR	23	114.11	140.36	158.25	194.65	38.7	15	165.45	9.73	EUR/L		0	BA-01 Bratislava	On order	7 days	7	2	2	1	Film wrap	7 days	18.50	20.60	238	131	198	20.00	238x131x198 mm						Universal	ACEA C3 / API SN	3819.00	Turkey	New	0					15W-40	ACEA C3, API SN	https://cdn.dex.example/img/dex-flu-001540.jpg	https://cdn.dex.example/doc/dex-flu-001540.pdf	yes	2026-06-02
1541	DEX-FLT-001541	8594143881272	MAH625799	OE9813603	95593	Mahle	Mahle	PartsExpress Ltd.	Filters	Cabin filter	FLT	Cabin filter Mahle	Cabin filter Mahle, type Standard	Cabin filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	10.24	12.60	15.64	19.24	52.7	0			EUR/pc		0	ZA-02 Zilina	Sold out		0	1	1	1	Plastic container		0.36	0.44	159	94	119		159x94x119 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014	ISO 4548	8421.23	China	New	24							https://cdn.dex.example/img/dex-flt-001541.jpg	https://cdn.dex.example/doc/dex-flt-001541.pdf	no	2026-06-02
1542	DEX-PRT-001542	8599417749456	BER610842	OE3146685;OE6741965	45718	Beru	Beru	PartsExpress Ltd.	Spare parts	Ignition coil	PRT	Ignition coil Beru	Ignition coil Beru	Ignition coil Beru. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle			EUR	23	30.63	37.67	40.17	49.41	31.1	0			EUR/pc		0	DC-VIE Vienna	On order	10 days	10	2	4	2	Box	10 days	3.17	3.50	79	262	238		79x262x238 mm	Volkswagen	Golf	VII	2012	2020	Volkswagen Golf VII 2012-2020		8708.99	Italy	New	24							https://cdn.dex.example/img/dex-prt-001542.jpg	https://cdn.dex.example/doc/dex-prt-001542.pdf	yes	2026-06-02
1543	DEX-FLT-001543	8599704078788	MAN148757	OE2691612	27085	Mann-Filter	Mann-Filter	PartsExpress Ltd.	Filters	Air filter	FLT	Air filter Mann-Filter	Air filter Mann-Filter, type Activated carbon	Air filter Mann-Filter (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	27.21	33.47	38.27	47.07	40.6	15	40.01		EUR/pc		330	ZA-02 Zilina	In stock	24 h	1	10	4	4	Blister	24 h	1.07	1.32	289	104	56		289x104x56 mm	BMW	3 Series	E90	2005	2012	BMW 3 Series E90 2005-2012	ISO 4548	8421.23	Italy	New	24							https://cdn.dex.example/img/dex-flt-001543.jpg	https://cdn.dex.example/doc/dex-flt-001543.pdf	yes	2026-06-02
1544	DEX-PRT-001544	8594247392018	BOS528773	OE9281593;OE1557960	50848	Bosch	Bosch	PartsExpress Ltd.	Spare parts	Starter motor	PRT	Starter motor Bosch	Starter motor Bosch	Starter motor Bosch. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Rear axle		Rear axle	Left		EUR	23	133.51	164.22	183.24	225.39	37.2	5	214.12		EUR/pc	57.71	0	DC-VIE Vienna	On order	14 days	14	5	1	4	Plastic container	14 days	5.32	6.16	108	173	83		108x173x83 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014		8708.99	Slovakia	Remanufactured	24							https://cdn.dex.example/img/dex-prt-001544.jpg	https://cdn.dex.example/doc/dex-prt-001544.pdf	no	2026-06-02
1545	DEX-PRT-001545	8598091914822	CON122499	OE5890638;OE2123401;OE4760395	75355	Contitech	Contitech	PartsExpress Ltd.	Spare parts	Timing belt kit	PRT	Timing belt kit Contitech	Timing belt kit Contitech	Timing belt kit Contitech. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle			EUR	23	96.67	118.90	136.84	168.31	41.6	10	151.48		EUR/pc		265	BA-01 Bratislava	In stock	24 h	1	1	1	1	Film wrap	24 h	2.65	3.20	371	117	74		371x117x74 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014		8708.99	Turkey	New	24							https://cdn.dex.example/img/dex-prt-001545.jpg	https://cdn.dex.example/doc/dex-prt-001545.pdf	yes	2026-06-02
1546	DEX-TYR-001546	8594845442702	CON538779		96826	Continental	Continental	PartsExpress Ltd.	Tires	Winter tire	TYR	Continental 175/45 R15 88T winter	Winter tire Continental 175/45 R15 88T	Winter tire Continental 175/45 R15, load index 88, speed rating T. EU label: fuel C, wet grip C, noise 73 dB.	Size	175/45 R15 88T				EUR	23	58.09	71.45	73.43	90.32	26.4	15	76.77		EUR/pc		177	DC-PRG Prague	In stock	24 h	1	1	2	1	Box	24 h	7.40	8.14	475	175	175		475x175x175 mm						Universal	ECE R30	4011.10	Czechia	New	24	Winter	C	C	73			https://cdn.dex.example/img/dex-tyr-001546.jpg	https://cdn.dex.example/doc/dex-tyr-001546.pdf	yes	2026-06-02
1547	DEX-PRT-001547	8590806179496	CON789834	OE2970648	35954	Contitech	Contitech	PartsExpress Ltd.	Spare parts	Timing belt kit	PRT	Timing belt kit Contitech	Timing belt kit Contitech	Timing belt kit Contitech. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Left		EUR	23	70.51	86.73	104.63	128.69	48.4	5	122.26		EUR/pc		32	DC-PRG Prague	Incoming	2-3 days	3	1	4	1	Blister	2-3 days	10.87	13.25	103	161	144		103x161x144 mm	Ford	Focus	III	2010	2018	Ford Focus III 2010-2018		8708.99	Japan	New	24							https://cdn.dex.example/img/dex-prt-001547.jpg	https://cdn.dex.example/doc/dex-prt-001547.pdf	yes	2026-06-02
1548	DEX-PRT-001548	8593936620296	DEN856309	OE7076897;OE2645003;OE5628631	55392	Denso	Denso	PartsExpress Ltd.	Spare parts	Starter motor	PRT	Starter motor Denso	Starter motor Denso	Starter motor Denso. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Engine		Engine	Right		EUR	23	127.68	157.05	190.37	234.16	49.1	0			EUR/pc	57.45	0	ZA-02 Zilina	On order	10 days	10	10	1	1	Box	10 days	11.57	12.62	264	177	199		264x177x199 mm	Kia	Ceed	II (JD)	2012	2018	Kia Ceed II (JD) 2012-2018		8708.99	Slovakia	Remanufactured	24							https://cdn.dex.example/img/dex-prt-001548.jpg	https://cdn.dex.example/doc/dex-prt-001548.pdf	no	2026-06-02
1549	DEX-FLT-001549	8599895338296	BOS576389	OE4407782	21767	Bosch	Bosch	PartsExpress Ltd.	Filters	Oil filter	FLT	Oil filter Bosch	Oil filter Bosch, type High flow	Oil filter Bosch (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	6.22	7.65	8.87	10.91	42.6	15	9.27		EUR/pc		0	DC-PRG Prague	On order	14 days	14	5	2	1	Boxed set	14 days	0.65	0.69	246	116	31		246x116x31 mm	Skoda	Octavia	III (5E)	2013	2020	Skoda Octavia III (5E) 2013-2020	ISO 4548	8421.23	Slovakia	New	24							https://cdn.dex.example/img/dex-flt-001549.jpg	https://cdn.dex.example/doc/dex-flt-001549.pdf	no	2026-06-02
1550	DEX-PRT-001550	8596992766410	SKF647001	OE1119696;OE9305835	11669	SKF	SKF	PartsExpress Ltd.	Spare parts	Wheel bearing	PRT	Wheel bearing SKF	Wheel bearing SKF	Wheel bearing SKF. Precise fitment to OE specification, proven reliability and durability.				Left		EUR	23	40.38	49.67	59.61	73.32	47.6	0			EUR/pc		267	KE-03 Kosice	In stock	24 h	1	2	1	4	Plastic container	24 h	8.62	9.49	212	109	196		212x109x196 mm	Skoda	Fabia	II (5J)	2007	2014	Skoda Fabia II (5J) 2007-2014		8708.99	Slovakia	New	24							https://cdn.dex.example/img/dex-prt-001550.jpg	https://cdn.dex.example/doc/dex-prt-001550.pdf	yes	2026-06-02
1551	DEX-BRK-001551	8596493496397	ZIM221712	OE9106600	56672	Zimmermann	Zimmermann	PartsExpress Ltd.	Braking system	Brake discs	BRK	Brake discs Zimmermann	Brake discs Zimmermann, diameter 300 mm	Brake discs by Zimmermann with 300 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle			EUR	23	53.89	66.28	75.14	92.42	39.4	15	78.56		EUR/pc		0	BA-01 Bratislava	On order	14 days	14	5	2	4	Boxed set	14 days	8.42	9.99	300	300	73		300x300x73 mm	Renault	Megane	III	2008	2016	Renault Megane III 2008-2016	ECE R90	8708.30	Poland	New	24							https://cdn.dex.example/img/dex-brk-001551.jpg	https://cdn.dex.example/doc/dex-brk-001551.pdf	no	2026-06-02
1552	DEX-PRT-001552	8598459190516	DEN388799	OE5602460	28336	Denso	Denso	PartsExpress Ltd.	Spare parts	Alternator	PRT	Alternator Denso	Alternator Denso	Alternator Denso. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Front axle		Front axle	Left		EUR	23	182.56	224.55	264.85	325.77	45.1	0			EUR/pc	57.03	285	BA-01 Bratislava	In stock	24 h	1	1	4	2	Boxed set	24 h	3.86	4.63	209	190	190		209x190x190 mm	Mercedes-Benz	E-Class	W212	2009	2016	Mercedes-Benz E-Class W212 2009-2016		8708.99	Germany	Remanufactured	24							https://cdn.dex.example/img/dex-prt-001552.jpg	https://cdn.dex.example/doc/dex-prt-001552.pdf	yes	2026-06-02
1553	DEX-BAT-001553	8596970501446	VAR376620		67827	Varta	Varta	PartsExpress Ltd.	Electrical	Car battery	BAT	Car battery Varta 95 Ah 12V 855A	Car battery Varta 95 Ah, cranking 855 A	Starter battery Varta 95 Ah, 12 V, cranking current 855 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	151.70	186.59	208.93	256.98	37.7	5	244.13		EUR/pc	11.45	387	KE-03 Kosice	In stock	24 h	1	2	4	2	Boxed set	24 h	12.70	14.57	242	175	190		242x175x190 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014	EN 50342	8507.10	Poland	New	24							https://cdn.dex.example/img/dex-bat-001553.jpg	https://cdn.dex.example/doc/dex-bat-001553.pdf	yes	2026-06-02
1554	DEX-FLT-001554	8591274915531	MAN180572	OE1331138;OE9786416;OE3814944	34420	Mann-Filter	Mann-Filter	PartsExpress Ltd.	Filters	Fuel filter	FLT	Fuel filter Mann-Filter	Fuel filter Mann-Filter, type Activated carbon	Fuel filter Mann-Filter (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	14.85	18.27	23.70	29.15	59.6	15	24.78		EUR/pc		448	KE-03 Kosice	In stock	24 h	1	1	1	2	Boxed set	24 h	1.10	1.29	120	206	70		120x206x70 mm	Volkswagen	Passat	B8	2014	2023	Volkswagen Passat B8 2014-2023	ISO 4548	8421.23	Spain	New	24							https://cdn.dex.example/img/dex-flt-001554.jpg	https://cdn.dex.example/doc/dex-flt-001554.pdf	yes	2026-06-02
1555	DEX-PRT-001555	8595348981699	VAL667659	OE2141378	90704	Valeo	Valeo	PartsExpress Ltd.	Spare parts	Starter motor	PRT	Starter motor Valeo	Starter motor Valeo	Starter motor Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Front axle		Front axle	Right		EUR	23	207.35	255.04	309.25	380.38	49.1	5	361.36		EUR/pc	68.26	24	DC-VIE Vienna	Incoming	2-3 days	3	1	4	1	Boxed set	2-3 days	11.05	13.58	77	193	166		77x193x166 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021		8708.99	Italy	Remanufactured	24							https://cdn.dex.example/img/dex-prt-001555.jpg	https://cdn.dex.example/doc/dex-prt-001555.pdf	yes	2026-06-02
1556	DEX-FLT-001556	8590390341538	MAH672371	OE7015142;OE9000919;OE8356921	69690	Mahle	Mahle	PartsExpress Ltd.	Filters	Fuel filter	FLT	Fuel filter Mahle	Fuel filter Mahle, type Activated carbon	Fuel filter Mahle (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	29.34	36.09	42.03	51.70	43.3	0			EUR/pc		267	BA-01 Bratislava	In stock	24 h	1	10	1	1	Film wrap	24 h	1.38	1.63	280	196	65		280x196x65 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021	ISO 4548	8421.23	Slovakia	New	24							https://cdn.dex.example/img/dex-flt-001556.jpg	https://cdn.dex.example/doc/dex-flt-001556.pdf	yes	2026-06-02
1557	DEX-LGT-001557	8599682954470	BOS964538		16983	Bosch	Bosch	PartsExpress Ltd.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) Bosch	Wiper blade (set) Bosch	Wiper blade (set) Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	21.32	26.22	31.32	38.52	46.9	15	32.74		EUR/pc		199	ZA-02 Zilina	In stock	24 h	1	2	1	2	Plastic container	24 h	0.06	0.07	554	33	48		554x33x48 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014	ECE R37/R112	8512.20	Turkey	New	12							https://cdn.dex.example/img/dex-lgt-001557.jpg	https://cdn.dex.example/doc/dex-lgt-001557.pdf	yes	2026-06-02
1558	DEX-ACC-001558	8599593859505	K2554383		46142	K2	K2	PartsExpress Ltd.	Accessories	Jump leads	ACC	Jump leads K2	Jump leads K2, black	Jump leads K2. Quality build, easy installation, universal or model-specific design.	Design	Black			Black	EUR	23	37.06	45.58	55.29	68.01	49.2	0			EUR/pc		0	DC-PRG Prague	Sold out		0	2	2	1	Blister		1.32	1.41	459	281	44		459x281x44 mm						Universal		8708.29	Czechia	New	12							https://cdn.dex.example/img/dex-acc-001558.jpg	https://cdn.dex.example/doc/dex-acc-001558.pdf	yes	2026-06-02
1559	DEX-PRT-001559	8594428453323	BOS797453	OE5555736	34029	Bosch	Bosch	PartsExpress Ltd.	Spare parts	Spark plug	PRT	Spark plug Bosch	Spark plug Bosch	Spark plug Bosch. Precise fitment to OE specification, proven reliability and durability.				Left		EUR	23	5.81	7.15	7.75	9.53	33.4	5	9.05		EUR/pc		11	KE-03 Kosice	Incoming	2-3 days	3	5	4	2	Box	2-3 days	7.05	8.57	163	264	76		163x264x76 mm	Renault	Megane	III	2008	2016	Renault Megane III 2008-2016		8708.99	Japan	New	24							https://cdn.dex.example/img/dex-prt-001559.jpg	https://cdn.dex.example/doc/dex-prt-001559.pdf	no	2026-06-02
1560	DEX-PRT-001560	8596018147070	BOS975408	OE6101809	36794	Bosch	Bosch	PartsExpress Ltd.	Spare parts	Ignition coil	PRT	Ignition coil Bosch	Ignition coil Bosch	Ignition coil Bosch. Precise fitment to OE specification, proven reliability and durability.	Rear axle		Rear axle	Left		EUR	23	31.46	38.70	43.68	53.73	38.8	0			EUR/pc		15	DC-PRG Prague	In stock	24 h	1	4	2	1	Plastic container	24 h	1.76	2.01	333	110	231		333x110x231 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014		8708.99	Italy	New	24							https://cdn.dex.example/img/dex-prt-001560.jpg	https://cdn.dex.example/doc/dex-prt-001560.pdf	no	2026-06-02
1561	DEX-BRK-001561	8590712371892	BOS694016	OE9595202	59885	Bosch	Bosch	PartsExpress Ltd.	Braking system	Brake pads	BRK	Brake pads Bosch	Brake pads Bosch, diameter 256 mm	Brake pads by Bosch with 256 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Left		EUR	23	37.71	46.38	56.48	69.47	49.8	15	59.05		EUR/pc		440	KE-03 Kosice	In stock	24 h	1	2	4	1	Box	24 h	4.53	5.52	256	256	69		256x256x69 mm	Skoda	Octavia	II (1Z)	2004	2013	Skoda Octavia II (1Z) 2004-2013	ECE R90	8708.30	Poland	New	24							https://cdn.dex.example/img/dex-brk-001561.jpg	https://cdn.dex.example/doc/dex-brk-001561.pdf	no	2026-06-02
1562	DEX-PRT-001562	8596571646997	GAT392388	OE8855684	46931	Gates	Gates	PartsExpress Ltd.	Spare parts	Water pump	PRT	Water pump Gates	Water pump Gates	Water pump Gates. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine			EUR	23	57.92	71.24	77.91	95.83	34.5	0			EUR/pc		0	BA-01 Bratislava	On order	14 days	14	1	4	1	Film wrap	14 days	6.67	7.24	81	300	72		81x300x72 mm	BMW	3 Series	E90	2005	2012	BMW 3 Series E90 2005-2012		8708.99	Japan	New	24							https://cdn.dex.example/img/dex-prt-001562.jpg	https://cdn.dex.example/doc/dex-prt-001562.pdf	yes	2026-06-02
1563	DEX-PRT-001563	8590292186275	NGK99329	OE9643363	73217	NGK	NGK	PartsExpress Ltd.	Spare parts	Spark plug	PRT	Spark plug NGK	Spark plug NGK	Spark plug NGK. Precise fitment to OE specification, proven reliability and durability.	Rear axle		Rear axle	Left		EUR	23	6.41	7.88	9.88	12.15	54.1	0			EUR/pc		0	DC-PRG Prague	On order	14 days	14	1	1	1	Film wrap	14 days	8.10	8.58	198	261	132		198x261x132 mm	Audi	A4	B8	2007	2015	Audi A4 B8 2007-2015		8708.99	Slovakia	New	24							https://cdn.dex.example/img/dex-prt-001563.jpg	https://cdn.dex.example/doc/dex-prt-001563.pdf	yes	2026-06-02
1564	DEX-BRK-001564	8599263355344	ATE590576	OE2137779;OE9647797;OE2829387	39376	ATE	ATE	PartsExpress Ltd.	Braking system	Brake pads	BRK	Brake pads ATE	Brake pads ATE, diameter 312 mm	Brake pads by ATE with 312 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle			EUR	23	64.84	79.75	90.69	111.55	39.9	10	100.39		EUR/pc		191	ZA-02 Zilina	In stock	24 h	1	2	2	4	Plastic container	24 h	5.79	6.40	312	312	40		312x312x40 mm	Skoda	Superb	II (3T)	2008	2015	Skoda Superb II (3T) 2008-2015	ECE R90	8708.30	Turkey	New	24							https://cdn.dex.example/img/dex-brk-001564.jpg	https://cdn.dex.example/doc/dex-brk-001564.pdf	yes	2026-06-02
1565	DEX-FLU-001565	8594910465117	CAS211201		76080	Castrol	Castrol	PartsExpress Ltd.	Fluids	Engine oil	FLU	Engine oil Castrol 5W-30 1 L	Synthetic oil Castrol 5W-30, 1 L pack	Fully synthetic engine oil Castrol 5W-30. ACEA C2, API SP standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	5W-30 / 1 L				EUR	23	13.18	16.21	15.91	19.57	20.7	5	18.59	19.57	EUR/L		21	DC-VIE Vienna	In stock	24 h	1	2	2	1	Boxed set	24 h	1.00	1.07	188	104	185	1.00	188x104x185 mm						Universal	ACEA C2 / API SP	3819.00	Japan	New	0					5W-30	ACEA C2, API SP	https://cdn.dex.example/img/dex-flu-001565.jpg	https://cdn.dex.example/doc/dex-flu-001565.pdf	no	2026-06-02
1566	DEX-ACC-001566	8595571849070	K2310637		86457	K2	K2	PartsExpress Ltd.	Accessories	Jump leads	ACC	Jump leads K2	Jump leads K2, grey	Jump leads K2. Quality build, easy installation, universal or model-specific design.	Design	Universal			Grey	EUR	23	17.11	21.05	25.04	30.80	46.3	15	26.18		EUR/pc		469	ZA-02 Zilina	In stock	24 h	1	1	1	4	Box	24 h	6.04	7.21	281	251	255		281x251x255 mm						Universal		8708.29	Czechia	New	12							https://cdn.dex.example/img/dex-acc-001566.jpg	https://cdn.dex.example/doc/dex-acc-001566.pdf	no	2026-06-02
1567	DEX-FLT-001567	8594223153480	BOS479214	OE1794332	55891	Bosch	Bosch	PartsExpress Ltd.	Filters	Fuel filter	FLT	Fuel filter Bosch	Fuel filter Bosch, type Standard	Fuel filter Bosch (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	18.86	23.20	28.30	34.81	50.1	10	31.33		EUR/pc		412	KE-03 Kosice	In stock	24 h	1	5	1	1	Plastic container	24 h	1.03	1.14	88	250	118		88x250x118 mm	Opel	Astra	J	2009	2015	Opel Astra J 2009-2015	ISO 4548	8421.23	Czechia	New	24							https://cdn.dex.example/img/dex-flt-001567.jpg	https://cdn.dex.example/doc/dex-flt-001567.pdf	no	2026-06-02
1568	DEX-PRT-001568	8595411047079	VAL296612	OE6219835;OE2331639	30795	Valeo	Valeo	PartsExpress Ltd.	Spare parts	Alternator	PRT	Alternator Valeo	Alternator Valeo	Alternator Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Engine		Engine	Set		EUR	23	163.69	201.34	215.54	265.11	31.7	10	238.60		EUR/pc	25.89	67	KE-03 Kosice	In stock	24 h	1	4	4	2	Blister	24 h	3.09	3.83	273	253	203		273x253x203 mm	Hyundai	i30	II (GD)	2011	2017	Hyundai i30 II (GD) 2011-2017		8708.99	France	Remanufactured	24							https://cdn.dex.example/img/dex-prt-001568.jpg	https://cdn.dex.example/doc/dex-prt-001568.pdf	yes	2026-06-02
1569	DEX-FLU-001569	8594213133805	BAS138407		88219	BASF	BASF	PartsExpress Ltd.	Fluids	AdBlue	FLU	AdBlue BASF 10 L	AdBlue BASF, 10 L, ISO 22241	AdBlue BASF, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	18.04	22.19	23.42	28.81	29.8	5	27.37	2.88	EUR/L		0	KE-03 Kosice	On order	7 days	7	5	1	1	Box	7 days	10.45	11.44	247	186	257	10.00	247x186x257 mm						Universal	ISO 22241	3819.00	Poland	New	0							https://cdn.dex.example/img/dex-flu-001569.jpg	https://cdn.dex.example/doc/dex-flu-001569.pdf	yes	2026-06-02
1570	DEX-RIM-001570	8598310806945	ALC182999		27530	Alcar	Alcar	PartsExpress Ltd.	Wheels	Alloy wheel	RIM	Alloy wheel Alcar 8.0Jx16 4x100 ET48	Alloy wheel Alcar 8.0Jx16, 4x100, ET48	Alloy wheel Alcar, 8.0Jx16, PCD 4x100, ET48. Certified (TUV), suitable for all-year use, painted finish.	Size	8.0Jx16 4x100 ET48				EUR	23	76.99	94.70	104.95	129.09	36.3	0			EUR/pc		347	ZA-02 Zilina	In stock	24 h	1	10	1	1	Plastic container	24 h	10.90	12.04	450	450	200		450x450x200 mm						Universal	TUV / ECE	8708.70	France	New	24							https://cdn.dex.example/img/dex-rim-001570.jpg	https://cdn.dex.example/doc/dex-rim-001570.pdf	yes	2026-06-02
1571	DEX-BRK-001571	8591992370223	TRW866909	OE9302368;OE4807603	83370	TRW	TRW	PartsExpress Ltd.	Braking system	Brake caliper	BRK	Brake caliper TRW	Brake caliper TRW, diameter 288 mm	Brake caliper by TRW with 288 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub	Right		EUR	23	127.39	156.69	191.47	235.51	50.3	0			EUR/pc	40.54	378	DC-VIE Vienna	In stock	24 h	1	1	1	1	Film wrap	24 h	1.58	1.92	288	288	29		288x288x29 mm	Opel	Insignia	A	2008	2017	Opel Insignia A 2008-2017	ECE R90	8708.30	Turkey	New	24							https://cdn.dex.example/img/dex-brk-001571.jpg	https://cdn.dex.example/doc/dex-brk-001571.pdf	yes	2026-06-02
1572	DEX-LGT-001572	8597503900439	OSR740301		95243	Osram	Osram	PartsExpress Ltd.	Lighting & visibility	LED bulb	LGT	LED bulb Osram	LED bulb Osram	LED bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	38.10	46.86	53.44	65.73	40.3	10	59.16		EUR/pc		0	ZA-02 Zilina	Sold out		0	1	4	1	Boxed set		0.71	0.82	414	39	40		414x39x40 mm	Volkswagen	Golf	VII	2012	2020	Volkswagen Golf VII 2012-2020	ECE R37/R112	8512.20	Turkey	New	12							https://cdn.dex.example/img/dex-lgt-001572.jpg	https://cdn.dex.example/doc/dex-lgt-001572.pdf	yes	2026-06-02
1573	DEX-PRT-001573	8596163062853	BOS50316	OE8282164;OE8078918	37743	Bosch	Bosch	PartsExpress Ltd.	Spare parts	Ignition coil	PRT	Ignition coil Bosch	Ignition coil Bosch	Ignition coil Bosch. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Right		EUR	23	51.69	63.58	73.27	90.12	41.7	15	76.60		EUR/pc		0	BA-01 Bratislava	On order	10 days	10	2	2	1	Film wrap	10 days	2.77	3.16	343	245	31		343x245x31 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021		8708.99	Germany	New	24							https://cdn.dex.example/img/dex-prt-001573.jpg	https://cdn.dex.example/doc/dex-prt-001573.pdf	no	2026-06-02
