row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_make	vehicle_model	vehicle_generation	vehicle_year_from	vehicle_year_to	vehicle_compatibility	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
1681	APS-RIM-001681	8592850061031	ALC803717		38151	Alcar	Alcar	AutoParts Slovakia Ltd.	Wheels	Alloy wheel	RIM	Alloy wheel Alcar 6.0Jx15 4x100 ET45	Alloy wheel Alcar 6.0Jx15, 4x100, ET45	Alloy wheel Alcar, 6.0Jx15, PCD 4x100, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	6.0Jx15 4x100 ET45				EUR	23	136.91	168.40	183.72	225.98	34.2	15	192.08		EUR/pc		219	KE-03 Kosice	In stock	24 h	1	5	1	2	Plastic container	24 h	7.70	8.88	425	425	150		425x425x150 mm						Universal	TUV / ECE	8708.70	Slovakia	New	24							https://cdn.aps.example/img/aps-rim-001681.jpg	https://cdn.aps.example/doc/aps-rim-001681.pdf	yes	2026-06-02
1682	APS-ACC-001682	8598151082300	BOT600006		91818	Bottari	Bottari	AutoParts Slovakia Ltd.	Accessories	Jump leads	ACC	Jump leads Bottari	Jump leads Bottari, beige	Jump leads Bottari. Quality build, easy installation, universal or model-specific design.	Design	Universal			Beige	EUR	23	18.01	22.15	27.33	33.62	51.7	10	30.26		EUR/pc		0	DC-VIE Vienna	Sold out		0	1	1	2	Blister		5.60	5.92	251	85	136		251x85x136 mm						Universal		8708.29	Poland	New	12							https://cdn.aps.example/img/aps-acc-001682.jpg	https://cdn.aps.example/doc/aps-acc-001682.pdf	yes	2026-06-02
1683	APS-PRT-001683	8591695215715	BOS143039	OE1394765;OE9027003;OE9445817	11343	Bosch	Bosch	AutoParts Slovakia Ltd.	Spare parts	Starter motor	PRT	Starter motor Bosch	Starter motor Bosch	Starter motor Bosch. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Engine		Engine			EUR	23	143.11	176.03	218.34	268.56	52.6	0			EUR/pc	70.21	27	DC-VIE Vienna	In stock	24 h	1	1	4	1	Film wrap	24 h	2.51	2.99	126	56	217		126x56x217 mm	Skoda	Fabia	II (5J)	2007	2014	Skoda Fabia II (5J) 2007-2014		8708.99	Spain	Remanufactured	24							https://cdn.aps.example/img/aps-prt-001683.jpg	https://cdn.aps.example/doc/aps-prt-001683.pdf	yes	2026-06-02
1684	APS-FLT-001684	8593448639564	MAH319083	OE7354491;OE9012853	19792	Mahle	Mahle	AutoParts Slovakia Ltd.	Filters	Cabin filter	FLT	Cabin filter Mahle	Cabin filter Mahle, type Standard	Cabin filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	21.78	26.79	34.52	42.46	58.5	0			EUR/pc		307	DC-VIE Vienna	In stock	24 h	1	5	1	4	Blister	24 h	0.13	0.14	248	231	94		248x231x94 mm	Audi	A6	C7	2011	2018	Audi A6 C7 2011-2018	ISO 4548	8421.23	France	New	24							https://cdn.aps.example/img/aps-flt-001684.jpg	https://cdn.aps.example/doc/aps-flt-001684.pdf	yes	2026-06-02
1685	APS-FLT-001685	8597568087328	FIL141343	OE5231665;OE2938539	83236	Filtron	Filtron	AutoParts Slovakia Ltd.	Filters	Air filter	FLT	Air filter Filtron	Air filter Filtron, type Activated carbon	Air filter Filtron (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	27.41	33.71	42.17	51.87	53.8	0			EUR/pc		193	DC-VIE Vienna	In stock	24 h	1	5	1	1	Box	24 h	0.99	1.17	215	187	69		215x187x69 mm	Skoda	Octavia	III (5E)	2013	2020	Skoda Octavia III (5E) 2013-2020	ISO 4548	8421.23	Poland	New	24							https://cdn.aps.example/img/aps-flt-001685.jpg	https://cdn.aps.example/doc/aps-flt-001685.pdf	yes	2026-06-02
1686	APS-TYR-001686	8594322173556	BAR436188		65457	Barum	Barum	AutoParts Slovakia Ltd.	Tires	Winter tire	TYR	Barum 185/60 R17 96V winter	Winter tire Barum 185/60 R17 96V	Winter tire Barum 185/60 R17, load index 96, speed rating V. EU label: fuel E, wet grip A, noise 68 dB.	Size	185/60 R17 96V				EUR	23	100.12	123.15	122.05	150.12	21.9	15	127.60		EUR/pc		197	BA-01 Bratislava	In stock	24 h	1	1	2	1	Boxed set	24 h	7.20	8.30	525	185	185		525x185x185 mm						Universal	ECE R30	4011.10	Spain	New	24	Winter	E	A	68			https://cdn.aps.example/img/aps-tyr-001686.jpg	https://cdn.aps.example/doc/aps-tyr-001686.pdf	yes	2026-06-02
1687	APS-ACC-001687	8593145874749	FRO558373		39434	Frogum	Frogum	AutoParts Slovakia Ltd.	Accessories	Rubber mats (set)	ACC	Rubber mats (set) Frogum	Rubber mats (set) Frogum, black	Rubber mats (set) Frogum. Quality build, easy installation, universal or model-specific design.	Design	Set			Black	EUR	23	23.25	28.60	34.16	42.02	46.9	15	35.72		EUR/pc		25	KE-03 Kosice	In stock	24 h	1	4	1	1	Plastic container	24 h	0.81	0.96	585	312	266		585x312x266 mm						Universal		8708.29	Poland	New	12							https://cdn.aps.example/img/aps-acc-001687.jpg	https://cdn.aps.example/doc/aps-acc-001687.pdf	yes	2026-06-02
1688	APS-PRT-001688	8592646361932	BER76549	OE4801950	62196	Beru	Beru	AutoParts Slovakia Ltd.	Spare parts	Ignition coil	PRT	Ignition coil Beru	Ignition coil Beru	Ignition coil Beru. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Set		EUR	23	73.54	90.45	102.62	126.22	39.5	15	107.29		EUR/pc		2	ZA-02 Zilina	Incoming	2-3 days	3	1	1	1	Plastic container	2-3 days	1.88	2.07	157	161	167		157x161x167 mm	Mercedes-Benz	E-Class	W212	2009	2016	Mercedes-Benz E-Class W212 2009-2016		8708.99	Germany	New	24							https://cdn.aps.example/img/aps-prt-001688.jpg	https://cdn.aps.example/doc/aps-prt-001688.pdf	yes	2026-06-02
1689	APS-PRT-001689	8595232660020	VAL311050	OE4364126	33826	Valeo	Valeo	AutoParts Slovakia Ltd.	Spare parts	Starter motor	PRT	Starter motor Valeo	Starter motor Valeo	Starter motor Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Front axle		Front axle	Left		EUR	23	81.85	100.68	112.58	138.47	37.5	0			EUR/pc	46.90	111	DC-VIE Vienna	In stock	24 h	1	5	4	2	Box	24 h	9.61	10.77	330	194	147		330x194x147 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014		8708.99	Japan	Remanufactured	24							https://cdn.aps.example/img/aps-prt-001689.jpg	https://cdn.aps.example/doc/aps-prt-001689.pdf	no	2026-06-02
1690	APS-PRT-001690	8592915636877	SKF610871	OE5394979	31668	SKF	SKF	AutoParts Slovakia Ltd.	Spare parts	Wheel bearing	PRT	Wheel bearing SKF	Wheel bearing SKF	Wheel bearing SKF. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Left		EUR	23	63.68	78.33	92.56	113.85	45.4	0			EUR/pc		394	ZA-02 Zilina	In stock	24 h	1	2	4	4	Box	24 h	6.68	7.84	235	170	82		235x170x82 mm	BMW	5 Series	F10	2010	2017	BMW 5 Series F10 2010-2017		8708.99	Poland	New	24							https://cdn.aps.example/img/aps-prt-001690.jpg	https://cdn.aps.example/doc/aps-prt-001690.pdf	no	2026-06-02
1691	APS-BRK-001691	8595744465465	TRW201976	OE6157987	68105	TRW	TRW	AutoParts Slovakia Ltd.	Braking system	Brake discs	BRK	Brake discs TRW	Brake discs TRW, diameter 300 mm	Brake discs by TRW with 300 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle			EUR	23	65.03	79.99	95.24	117.15	46.5	0			EUR/pc		58	ZA-02 Zilina	In stock	24 h	1	1	4	1	Box	24 h	9.44	11.23	300	300	55		300x300x55 mm	Skoda	Octavia	III (5E)	2013	2020	Skoda Octavia III (5E) 2013-2020	ECE R90	8708.30	Italy	New	24							https://cdn.aps.example/img/aps-brk-001691.jpg	https://cdn.aps.example/doc/aps-brk-001691.pdf	yes	2026-06-02
1692	APS-RIM-001692	8594260935902	DEZ844307		78564	Dezent	Dezent	AutoParts Slovakia Ltd.	Wheels	Alloy wheel	RIM	Alloy wheel Dezent 7.0Jx17 5x112 ET48	Alloy wheel Dezent 7.0Jx17, 5x112, ET48	Alloy wheel Dezent, 7.0Jx17, PCD 5x112, ET48. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx17 5x112 ET48				EUR	23	135.48	166.64	191.51	235.56	41.4	0			EUR/pc		0	DC-PRG Prague	On order	14 days	14	5	4	2	Blister	14 days	11.20	12.44	475	475	175		475x475x175 mm						Universal	TUV / ECE	8708.70	Spain	New	24							https://cdn.aps.example/img/aps-rim-001692.jpg	https://cdn.aps.example/doc/aps-rim-001692.pdf	yes	2026-06-02
1693	APS-PRT-001693	8593915422958	SKF169283	OE7026913	53890	SKF	SKF	AutoParts Slovakia Ltd.	Spare parts	Water pump	PRT	Water pump SKF	Water pump SKF	Water pump SKF. Precise fitment to OE specification, proven reliability and durability.	Rear axle		Rear axle	Right		EUR	23	84.98	104.53	129.93	159.81	52.9	0			EUR/pc		451	KE-03 Kosice	In stock	24 h	1	1	1	1	Boxed set	24 h	9.31	10.65	350	117	97		350x117x97 mm	Opel	Insignia	A	2008	2017	Opel Insignia A 2008-2017		8708.99	Italy	New	24							https://cdn.aps.example/img/aps-prt-001693.jpg	https://cdn.aps.example/doc/aps-prt-001693.pdf	yes	2026-06-02
1694	APS-FLT-001694	8592187134903	FIL154561	OE2494437	27131	Filtron	Filtron	AutoParts Slovakia Ltd.	Filters	Air filter	FLT	Air filter Filtron	Air filter Filtron, type High flow	Air filter Filtron (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	21.00	25.83	31.34	38.55	49.2	0			EUR/pc		359	DC-PRG Prague	In stock	24 h	1	2	1	1	Box	24 h	1.25	1.55	131	114	66		131x114x66 mm	BMW	3 Series	E90	2005	2012	BMW 3 Series E90 2005-2012	ISO 4548	8421.23	France	New	24							https://cdn.aps.example/img/aps-flt-001694.jpg	https://cdn.aps.example/doc/aps-flt-001694.pdf	yes	2026-06-02
1695	APS-TYR-001695	8591329832721	GOO116076		33598	Goodyear	Goodyear	AutoParts Slovakia Ltd.	Tires	Summer tire	TYR	Goodyear 225/60 R15 99H summer	Summer tire Goodyear 225/60 R15 99H	Summer tire Goodyear 225/60 R15, load index 99, speed rating H. EU label: fuel E, wet grip C, noise 70 dB.	Size	225/60 R15 99H				EUR	23	65.72	80.84	79.28	97.51	20.6	0			EUR/pc		114	ZA-02 Zilina	In stock	24 h	1	1	1	1	Blister	24 h	9.40	11.24	475	225	225		475x225x225 mm						Universal	ECE R30	4011.10	Germany	New	24	Summer	E	C	70			https://cdn.aps.example/img/aps-tyr-001695.jpg	https://cdn.aps.example/doc/aps-tyr-001695.pdf	yes	2026-06-02
1696	APS-PRT-001696	8599761341368	SAC622201	OE6921362	79297	Sachs	Sachs	AutoParts Slovakia Ltd.	Spare parts	Shock absorber	PRT	Shock absorber Sachs	Shock absorber Sachs	Shock absorber Sachs. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle			EUR	23	73.90	90.90	105.37	129.61	42.6	0			EUR/pc		170	DC-PRG Prague	In stock	24 h	1	1	4	1	Box	24 h	5.85	7.20	166	202	238		166x202x238 mm	Dacia	Duster	I	2010	2018	Dacia Duster I 2010-2018		8708.99	Germany	New	24							https://cdn.aps.example/img/aps-prt-001696.jpg	https://cdn.aps.example/doc/aps-prt-001696.pdf	yes	2026-06-02
1697	APS-ACC-001697	8598272632965	PET455358		54244	Petex	Petex	AutoParts Slovakia Ltd.	Accessories	Textile mats (set)	ACC	Textile mats (set) Petex	Textile mats (set) Petex	Textile mats (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	Standard				EUR	23	22.83	28.08	34.19	42.05	49.8	0			EUR/pc		0	DC-VIE Vienna	On order	10 days	10	5	4	1	Box	10 days	4.65	5.46	503	71	147		503x71x147 mm						Universal		8708.29	Germany	New	12							https://cdn.aps.example/img/aps-acc-001697.jpg	https://cdn.aps.example/doc/aps-acc-001697.pdf	no	2026-06-02
1698	APS-TYR-001698	8593091424616	MIC82074		26547	Michelin	Michelin	AutoParts Slovakia Ltd.	Tires	All-season tire	TYR	Michelin 205/55 R16 97V all-season	All-season tire Michelin 205/55 R16 97V	All-season tire Michelin 205/55 R16, load index 97, speed rating V. EU label: fuel D, wet grip A, noise 70 dB.	Size	205/55 R16 97V				EUR	23	140.14	172.37	179.78	221.13	28.3	5	210.07		EUR/pc		246	DC-PRG Prague	In stock	24 h	1	1	1	1	Box	24 h	9.10	10.26	500	205	205		500x205x205 mm						Universal	ECE R30	4011.10	Italy	New	24	All-season	D	A	70			https://cdn.aps.example/img/aps-tyr-001698.jpg	https://cdn.aps.example/doc/aps-tyr-001698.pdf	no	2026-06-02
1699	APS-BRK-001699	8591286133633	ZIM747708	OE7053727	46506	Zimmermann	Zimmermann	AutoParts Slovakia Ltd.	Braking system	Brake discs	BRK	Brake discs Zimmermann	Brake discs Zimmermann, diameter 330 mm	Brake discs by Zimmermann with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle			EUR	23	74.80	92.00	110.20	135.55	47.3	0			EUR/pc		114	DC-PRG Prague	In stock	24 h	1	1	1	1	Plastic container	24 h	2.68	2.94	330	330	55		330x330x55 mm	Skoda	Octavia	III (5E)	2013	2020	Skoda Octavia III (5E) 2013-2020	ECE R90	8708.30	Spain	New	24							https://cdn.aps.example/img/aps-brk-001699.jpg	https://cdn.aps.example/doc/aps-brk-001699.pdf	yes	2026-06-02
1700	APS-FLT-001700	8597346818465	MAH956130	OE5217572;OE8130526	24020	Mahle	Mahle	AutoParts Slovakia Ltd.	Filters	Cabin filter	FLT	Cabin filter Mahle	Cabin filter Mahle, type Activated carbon	Cabin filter Mahle (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	16.89	20.77	26.41	32.48	56.4	0			EUR/pc		0	KE-03 Kosice	Sold out		0	4	4	1	Film wrap		0.66	0.80	265	164	80		265x164x80 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014	ISO 4548	8421.23	Germany	New	24							https://cdn.aps.example/img/aps-flt-001700.jpg	https://cdn.aps.example/doc/aps-flt-001700.pdf	no	2026-06-02
1701	APS-BRK-001701	8598235812373	BOS733767	OE7955252;OE9750988;OE4779109	15950	Bosch	Bosch	AutoParts Slovakia Ltd.	Braking system	Brake shoes	BRK	Brake shoes Bosch	Brake shoes Bosch, diameter 330 mm	Brake shoes by Bosch with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle			EUR	23	54.25	66.73	81.49	100.23	50.2	0			EUR/pc		463	BA-01 Bratislava	In stock	24 h	1	1	4	1	Plastic container	24 h	4.76	5.66	330	330	40		330x330x40 mm	Skoda	Fabia	II (5J)	2007	2014	Skoda Fabia II (5J) 2007-2014	ECE R90	8708.30	Germany	New	24							https://cdn.aps.example/img/aps-brk-001701.jpg	https://cdn.aps.example/doc/aps-brk-001701.pdf	no	2026-06-02
1702	APS-BAT-001702	8597291813669	VAR686475		45575	Varta	Varta	AutoParts Slovakia Ltd.	Electrical	Car battery	BAT	Car battery Varta 44 Ah 12V 484A	Car battery Varta 44 Ah, cranking 484 A	Starter battery Varta 44 Ah, 12 V, cranking current 484 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	44 Ah				EUR	23	140.44	172.74	176.28	216.82	25.5	5	205.98		EUR/pc	11.68	0	DC-VIE Vienna	On order	14 days	14	2	1	1	Plastic container	14 days	19.50	23.70	242	175	190		242x175x190 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014	EN 50342	8507.10	Japan	New	24							https://cdn.aps.example/img/aps-bat-001702.jpg	https://cdn.aps.example/doc/aps-bat-001702.pdf	yes	2026-06-02
1703	APS-LGT-001703	8596708331048	SWF383759		63537	SWF	SWF	AutoParts Slovakia Ltd.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) SWF	Wiper blade (set) SWF	Wiper blade (set) SWF. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	20.69	25.45	29.27	36.00	41.5	0			EUR/pc		0	DC-PRG Prague	On order	14 days	14	10	4	2	Plastic container	14 days	0.67	0.81	490	31	26		490x31x26 mm	Kia	Ceed	II (JD)	2012	2018	Kia Ceed II (JD) 2012-2018	ECE R37/R112	8512.20	Germany	New	12							https://cdn.aps.example/img/aps-lgt-001703.jpg	https://cdn.aps.example/doc/aps-lgt-001703.pdf	yes	2026-06-02
1704	APS-RIM-001704	8595246560576	ALC173198		19725	Alcar	Alcar	AutoParts Slovakia Ltd.	Wheels	Alloy wheel	RIM	Alloy wheel Alcar 7.0Jx18 4x100 ET35	Alloy wheel Alcar 7.0Jx18, 4x100, ET35	Alloy wheel Alcar, 7.0Jx18, PCD 4x100, ET35. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx18 4x100 ET35				EUR	23	66.86	82.24	96.09	118.19	43.7	5	112.28		EUR/pc		181	DC-PRG Prague	In stock	24 h	1	2	4	2	Plastic container	24 h	12.00	14.96	500	500	175		500x500x175 mm						Universal	TUV / ECE	8708.70	Germany	New	24							https://cdn.aps.example/img/aps-rim-001704.jpg	https://cdn.aps.example/doc/aps-rim-001704.pdf	yes	2026-06-02
1705	APS-FLU-001705	8598911131644	CAS721205		66930	Castrol	Castrol	AutoParts Slovakia Ltd.	Fluids	Engine oil	FLU	Engine oil Castrol 0W-20 5 L	Synthetic oil Castrol 0W-20, 5 L pack	Fully synthetic engine oil Castrol 0W-20. ACEA C3, API SP standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	0W-20 / 5 L				EUR	23	51.52	63.37	63.52	78.13	23.3	0		15.63	EUR/L		366	ZA-02 Zilina	In stock	24 h	1	5	1	1	Plastic container	24 h	4.70	5.31	293	150	188	5.00	293x150x188 mm						Universal	ACEA C3 / API SP	3819.00	Poland	New	0					0W-20	ACEA C3, API SP	https://cdn.aps.example/img/aps-flu-001705.jpg	https://cdn.aps.example/doc/aps-flu-001705.pdf	yes	2026-06-02
1706	APS-BRK-001706	8591632904955	ATE603699	OE7601684	72393	ATE	ATE	AutoParts Slovakia Ltd.	Braking system	Brake caliper	BRK	Brake caliper ATE	Brake caliper ATE, diameter 280 mm	Brake caliper by ATE with 280 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub			EUR	23	153.71	189.06	204.63	251.69	33.1	0			EUR/pc	28.47	8	KE-03 Kosice	Incoming	2-3 days	3	5	4	1	Film wrap	2-3 days	6.74	7.72	280	280	88		280x280x88 mm	Ford	Mondeo	IV	2007	2014	Ford Mondeo IV 2007-2014	ECE R90	8708.30	France	New	24							https://cdn.aps.example/img/aps-brk-001706.jpg	https://cdn.aps.example/doc/aps-brk-001706.pdf	no	2026-06-02
1707	APS-RIM-001707	8596065437827	ALC642466		67367	Alcar	Alcar	AutoParts Slovakia Ltd.	Wheels	Steel wheel	RIM	Steel wheel Alcar 7.0Jx15 5x114.3 ET40	Steel wheel Alcar 7.0Jx15, 5x114.3, ET40	Steel wheel Alcar, 7.0Jx15, PCD 5x114.3, ET40. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx15 5x114.3 ET40				EUR	23	67.17	82.62	102.81	126.46	53.1	15	107.49		EUR/pc		20	KE-03 Kosice	Incoming	2-3 days	3	1	4	1	Plastic container	2-3 days	9.40	10.86	425	425	175		425x425x175 mm						Universal	TUV / ECE	8708.70	Japan	New	24							https://cdn.aps.example/img/aps-rim-001707.jpg	https://cdn.aps.example/doc/aps-rim-001707.pdf	yes	2026-06-02
1708	APS-LGT-001708	8599501157181	PHI413089		42706	Philips	Philips	AutoParts Slovakia Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Philips	H7 bulb Philips	H7 bulb Philips. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	6.03	7.42	9.13	11.23	51.4	0			EUR/pc		0	ZA-02 Zilina	On order	14 days	14	1	1	1	Boxed set	14 days	0.15	0.16	495	29	36		495x29x36 mm	BMW	3 Series	E90	2005	2012	BMW 3 Series E90 2005-2012	ECE R37/R112	8512.20	Italy	New	12							https://cdn.aps.example/img/aps-lgt-001708.jpg	https://cdn.aps.example/doc/aps-lgt-001708.pdf	no	2026-06-02
1709	APS-ACC-001709	8597005873477	CEL143250		98679	Cellularline	Cellularline	AutoParts Slovakia Ltd.	Accessories	Phone holder	ACC	Phone holder Cellularline	Phone holder Cellularline	Phone holder Cellularline. Quality build, easy installation, universal or model-specific design.	Design	Universal				EUR	23	13.54	16.65	22.97	28.25	69.6	15	24.01		EUR/pc		0	DC-VIE Vienna	On order	7 days	7	5	1	2	Plastic container	7 days	3.64	4.07	345	245	39		345x245x39 mm						Universal		8708.29	China	New	12							https://cdn.aps.example/img/aps-acc-001709.jpg	https://cdn.aps.example/doc/aps-acc-001709.pdf	no	2026-06-02
1710	APS-FLT-001710	8591511739074	MAN79703	OE7281178	97164	Mann-Filter	Mann-Filter	AutoParts Slovakia Ltd.	Filters	Air filter	FLT	Air filter Mann-Filter	Air filter Mann-Filter, type Activated carbon	Air filter Mann-Filter (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	12.43	15.29	19.05	23.43	53.3	5	22.26		EUR/pc		4	DC-VIE Vienna	Incoming	2-3 days	3	1	4	1	Plastic container	2-3 days	1.37	1.61	215	104	118		215x104x118 mm	Volkswagen	Golf	VII	2012	2020	Volkswagen Golf VII 2012-2020	ISO 4548	8421.23	Turkey	New	24							https://cdn.aps.example/img/aps-flt-001710.jpg	https://cdn.aps.example/doc/aps-flt-001710.pdf	yes	2026-06-02
1711	APS-FLT-001711	8592458376049	BOS863842	OE8304696;OE6045406;OE7169319	53953	Bosch	Bosch	AutoParts Slovakia Ltd.	Filters	Air filter	FLT	Air filter Bosch	Air filter Bosch, type Standard	Air filter Bosch (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	10.05	12.36	15.21	18.71	51.3	10	16.84		EUR/pc		369	KE-03 Kosice	In stock	24 h	1	1	1	4	Plastic container	24 h	0.25	0.31	125	148	93		125x148x93 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021	ISO 4548	8421.23	Italy	New	24							https://cdn.aps.example/img/aps-flt-001711.jpg	https://cdn.aps.example/doc/aps-flt-001711.pdf	no	2026-06-02
1712	APS-FLU-001712	8594271863256	SHE768429		98838	Sheron	Sheron	AutoParts Slovakia Ltd.	Fluids	Washer fluid	FLU	Washer fluid Sheron 3 L	Washer fluid Sheron, 3 L	Washer fluid Sheron, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	5.89	7.24	7.54	9.27	28.0	15	7.88	3.09	EUR/L		0	KE-03 Kosice	On order	7 days	7	1	1	2	Blister	7 days	3.10	3.84	230	151	225	3.00	230x151x225 mm						Universal		3819.00	Japan	New	0							https://cdn.aps.example/img/aps-flu-001712.jpg	https://cdn.aps.example/doc/aps-flu-001712.pdf	yes	2026-06-02
1713	APS-LGT-001713	8594429051603	BOS661159		35496	Bosch	Bosch	AutoParts Slovakia Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Bosch	H7 bulb Bosch	H7 bulb Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	11.22	13.80	17.79	21.88	58.6	0			EUR/pc		40	KE-03 Kosice	In stock	24 h	1	4	1	1	Boxed set	24 h	0.71	0.76	331	50	28		331x50x28 mm	BMW	3 Series	E90	2005	2012	BMW 3 Series E90 2005-2012	ECE R37/R112	8512.20	Spain	New	12							https://cdn.aps.example/img/aps-lgt-001713.jpg	https://cdn.aps.example/doc/aps-lgt-001713.pdf	yes	2026-06-02
1714	APS-RIM-001714	8591812471000	RON851827		64129	Ronal	Ronal	AutoParts Slovakia Ltd.	Wheels	Steel wheel	RIM	Steel wheel Ronal 7.0Jx15 5x108 ET48	Steel wheel Ronal 7.0Jx15, 5x108, ET48	Steel wheel Ronal, 7.0Jx15, PCD 5x108, ET48. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx15 5x108 ET48				EUR	23	42.93	52.80	60.36	74.24	40.6	0			EUR/pc		302	DC-VIE Vienna	In stock	24 h	1	1	4	4	Boxed set	24 h	8.40	9.26	425	425	175		425x425x175 mm						Universal	TUV / ECE	8708.70	Czechia	New	24							https://cdn.aps.example/img/aps-rim-001714.jpg	https://cdn.aps.example/doc/aps-rim-001714.pdf	no	2026-06-02
1715	APS-FLU-001715	8596012856954	VAL608136		46327	Valvoline	Valvoline	AutoParts Slovakia Ltd.	Fluids	Engine oil	FLU	Engine oil Valvoline 5W-40 5 L	Synthetic oil Valvoline 5W-40, 5 L pack	Fully synthetic engine oil Valvoline 5W-40. ACEA A5/B5, API SN standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	5W-40 / 5 L				EUR	23	38.79	47.71	47.44	58.35	22.3	0		11.67	EUR/L		352	ZA-02 Zilina	In stock	24 h	1	5	4	1	Plastic container	24 h	4.70	5.84	133	174	251	5.00	133x174x251 mm						Universal	ACEA A5/B5 / API SN	3819.00	Germany	New	0					5W-40	ACEA A5/B5, API SN	https://cdn.aps.example/img/aps-flu-001715.jpg	https://cdn.aps.example/doc/aps-flu-001715.pdf	no	2026-06-02
1716	APS-BRK-001716	8596250238345	BRE411676	OE5547715;OE3146036	39938	Brembo	Brembo	AutoParts Slovakia Ltd.	Braking system	Brake pads	BRK	Brake pads Brembo	Brake pads Brembo, diameter 330 mm	Brake pads by Brembo with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Left		EUR	23	30.26	37.22	39.38	48.44	30.1	10	43.60		EUR/pc		0	ZA-02 Zilina	On order	7 days	7	10	2	1	Film wrap	7 days	2.00	2.24	330	330	62		330x330x62 mm	Volkswagen	Golf	VI (5K)	2008	2013	Volkswagen Golf VI (5K) 2008-2013	ECE R90	8708.30	Japan	New	24							https://cdn.aps.example/img/aps-brk-001716.jpg	https://cdn.aps.example/doc/aps-brk-001716.pdf	yes	2026-06-02
