row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_make	vehicle_model	vehicle_generation	vehicle_year_from	vehicle_year_to	vehicle_compatibility	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
2274	EUD-BAT-002274	8598267943915	BOS687874		65497	Bosch	Bosch	EuroParts Plc.	Electrical	Car battery	BAT	Car battery Bosch 70 Ah 12V 700A	Car battery Bosch 70 Ah, cranking 700 A	Starter battery Bosch 70 Ah, 12 V, cranking current 700 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	70 Ah				EUR	23	54.79	67.39	72.98	89.77	33.2	0			EUR/pc	14.05	0	DC-PRG Prague	On order	7 days	7	10	1	1	Plastic container	7 days	19.10	21.69	242	175	190		242x175x190 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014	EN 50342	8507.10	Poland	New	24							https://cdn.eud.example/img/eud-bat-002274.jpg	https://cdn.eud.example/doc/eud-bat-002274.pdf	yes	2026-06-02
2275	EUD-LGT-002275	8599269857132	BOS50651		15362	Bosch	Bosch	EuroParts Plc.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) Bosch	Wiper blade (set) Bosch	Wiper blade (set) Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	8.84	10.87	11.88	14.61	34.4	0			EUR/pc		299	KE-03 Kosice	In stock	24 h	1	10	1	1	Blister	24 h	0.78	0.96	378	48	56		378x48x56 mm	Audi	A4	B8	2007	2015	Audi A4 B8 2007-2015	ECE R37/R112	8512.20	France	New	12							https://cdn.eud.example/img/eud-lgt-002275.jpg	https://cdn.eud.example/doc/eud-lgt-002275.pdf	yes	2026-06-02
2276	EUD-BAT-002276	8595237709533	BAN975608		93522	Banner	Banner	EuroParts Plc.	Electrical	Car battery	BAT	Car battery Banner 95 Ah 12V 950A	Car battery Banner 95 Ah, cranking 950 A	Starter battery Banner 95 Ah, 12 V, cranking current 950 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	148.41	182.54	194.08	238.72	30.8	10	214.85		EUR/pc	10.72	16	ZA-02 Zilina	Incoming	2-3 days	3	1	1	1	Film wrap	2-3 days	14.70	17.37	242	175	190		242x175x190 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021	EN 50342	8507.10	Japan	New	24							https://cdn.eud.example/img/eud-bat-002276.jpg	https://cdn.eud.example/doc/eud-bat-002276.pdf	no	2026-06-02
2277	EUD-PRT-002277	8593271730643	VAL510202	OE7253820;OE6265508	98547	Valeo	Valeo	EuroParts Plc.	Spare parts	Alternator	PRT	Alternator Valeo	Alternator Valeo	Alternator Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.				Left		EUR	23	177.73	218.61	272.72	335.45	53.4	15	285.13		EUR/pc	89.59	0	DC-PRG Prague	On order	7 days	7	2	2	1	Blister	7 days	11.36	13.55	361	126	195		361x126x195 mm	Opel	Insignia	A	2008	2017	Opel Insignia A 2008-2017		8708.99	Poland	Remanufactured	24							https://cdn.eud.example/img/eud-prt-002277.jpg	https://cdn.eud.example/doc/eud-prt-002277.pdf	yes	2026-06-02
2278	EUD-FLT-002278	8592743750790	BOS291465	OE6164452	12527	Bosch	Bosch	EuroParts Plc.	Filters	Fuel filter	FLT	Fuel filter Bosch	Fuel filter Bosch, type High flow	Fuel filter Bosch (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	24.57	30.22	36.52	44.92	48.6	5	42.67		EUR/pc		0	DC-PRG Prague	On order	7 days	7	4	4	2	Plastic container	7 days	1.39	1.70	281	107	75		281x107x75 mm	Mercedes-Benz	E-Class	W212	2009	2016	Mercedes-Benz E-Class W212 2009-2016	ISO 4548	8421.23	Japan	New	24							https://cdn.eud.example/img/eud-flt-002278.jpg	https://cdn.eud.example/doc/eud-flt-002278.pdf	yes	2026-06-02
2279	EUD-TYR-002279	8592290720994	CON167387		19852	Continental	Continental	EuroParts Plc.	Tires	Summer tire	TYR	Continental 225/50 R16 94V summer	Summer tire Continental 225/50 R16 94V	Summer tire Continental 225/50 R16, load index 94, speed rating V. EU label: fuel E, wet grip C, noise 73 dB.	Size	225/50 R16 94V				EUR	23	144.24	177.42	174.32	214.41	20.9	0			EUR/pc		0	KE-03 Kosice	On order	14 days	14	1	2	1	Plastic container	14 days	10.10	11.73	500	225	225		500x225x225 mm						Universal	ECE R30	4011.10	Spain	New	24	Summer	E	C	73			https://cdn.eud.example/img/eud-tyr-002279.jpg	https://cdn.eud.example/doc/eud-tyr-002279.pdf	yes	2026-06-02
2280	EUD-FLT-002280	8599058161778	MAH694063	OE7325568;OE4089562	43827	Mahle	Mahle	EuroParts Plc.	Filters	Fuel filter	FLT	Fuel filter Mahle	Fuel filter Mahle, type High flow	Fuel filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	32.33	39.77	46.50	57.20	43.8	15	48.62		EUR/pc		336	BA-01 Bratislava	In stock	24 h	1	1	4	1	Film wrap	24 h	0.98	1.18	221	119	92		221x119x92 mm	Hyundai	i30	II (GD)	2011	2017	Hyundai i30 II (GD) 2011-2017	ISO 4548	8421.23	Japan	New	24							https://cdn.eud.example/img/eud-flt-002280.jpg	https://cdn.eud.example/doc/eud-flt-002280.pdf	yes	2026-06-02
2281	EUD-FLT-002281	8598480127062	MAN907759	OE5854849;OE9080994	13279	Mann-Filter	Mann-Filter	EuroParts Plc.	Filters	Fuel filter	FLT	Fuel filter Mann-Filter	Fuel filter Mann-Filter, type Activated carbon	Fuel filter Mann-Filter (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	23.89	29.38	36.03	44.32	50.8	0			EUR/pc		430	BA-01 Bratislava	In stock	24 h	1	4	1	2	Blister	24 h	0.54	0.67	69	144	64		69x144x64 mm	Audi	A4	B8	2007	2015	Audi A4 B8 2007-2015	ISO 4548	8421.23	Italy	New	24							https://cdn.eud.example/img/eud-flt-002281.jpg	https://cdn.eud.example/doc/eud-flt-002281.pdf	yes	2026-06-02
2282	EUD-PRT-002282	8594098251960	BIL727186	OE7181144	19012	Bilstein	Bilstein	EuroParts Plc.	Spare parts	Shock absorber	PRT	Shock absorber Bilstein	Shock absorber Bilstein	Shock absorber Bilstein. Precise fitment to OE specification, proven reliability and durability.	Rear axle		Rear axle			EUR	23	56.08	68.98	76.27	93.81	36.0	10	84.43		EUR/pc		0	KE-03 Kosice	On order	14 days	14	5	2	2	Boxed set	14 days	10.73	11.90	67	200	118		67x200x118 mm	BMW	3 Series	E90	2005	2012	BMW 3 Series E90 2005-2012		8708.99	Poland	New	24							https://cdn.eud.example/img/eud-prt-002282.jpg	https://cdn.eud.example/doc/eud-prt-002282.pdf	yes	2026-06-02
2283	EUD-BAT-002283	8593192030068	BOS485199		73198	Bosch	Bosch	EuroParts Plc.	Electrical	Car battery	BAT	Car battery Bosch 60 Ah 12V 600A	Car battery Bosch 60 Ah, cranking 600 A	Starter battery Bosch 60 Ah, 12 V, cranking current 600 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	60 Ah				EUR	23	96.47	118.66	131.23	161.41	36.0	5	153.34		EUR/pc	10.59	335	BA-01 Bratislava	In stock	24 h	1	2	2	1	Film wrap	24 h	21.90	25.65	242	175	190		242x175x190 mm	Audi	A4	B8	2007	2015	Audi A4 B8 2007-2015	EN 50342	8507.10	Italy	New	24							https://cdn.eud.example/img/eud-bat-002283.jpg	https://cdn.eud.example/doc/eud-bat-002283.pdf	yes	2026-06-02
2284	EUD-BRK-002284	8593409660606	TRW243810	OE5181337;OE8969469;OE4889855	93029	TRW	TRW	EuroParts Plc.	Braking system	Brake pads	BRK	Brake pads TRW	Brake pads TRW, diameter 300 mm	Brake pads by TRW with 300 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	33.71	41.46	51.44	63.27	52.6	0			EUR/pc		315	KE-03 Kosice	In stock	24 h	1	2	2	2	Boxed set	24 h	2.82	3.01	300	300	62		300x300x62 mm	Hyundai	i30	II (GD)	2011	2017	Hyundai i30 II (GD) 2011-2017	ECE R90	8708.30	Turkey	New	24							https://cdn.eud.example/img/eud-brk-002284.jpg	https://cdn.eud.example/doc/eud-brk-002284.pdf	yes	2026-06-02
2285	EUD-BRK-002285	8592511499753	CIF982232	OE4628557;OE2653576	41718	Cifam	Cifam	EuroParts Plc.	Braking system	Brake caliper	BRK	Brake caliper Cifam	Brake caliper Cifam, diameter 280 mm	Brake caliper by Cifam with 280 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub	Left		EUR	23	69.14	85.04	94.53	116.27	36.7	0			EUR/pc	28.38	170	KE-03 Kosice	In stock	24 h	1	2	4	4	Film wrap	24 h	4.16	5.18	280	280	74		280x280x74 mm	Ford	Focus	III	2010	2018	Ford Focus III 2010-2018	ECE R90	8708.30	Poland	New	24							https://cdn.eud.example/img/eud-brk-002285.jpg	https://cdn.eud.example/doc/eud-brk-002285.pdf	yes	2026-06-02
2286	EUD-FLT-002286	8596137198939	FIL539841	OE6274657	29633	Filtron	Filtron	EuroParts Plc.	Filters	Air filter	FLT	Air filter Filtron	Air filter Filtron, type High flow	Air filter Filtron (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	19.92	24.50	30.65	37.70	53.9	0			EUR/pc		314	DC-VIE Vienna	In stock	24 h	1	5	1	1	Blister	24 h	1.22	1.48	264	202	74		264x202x74 mm	Skoda	Superb	II (3T)	2008	2015	Skoda Superb II (3T) 2008-2015	ISO 4548	8421.23	Turkey	New	24							https://cdn.eud.example/img/eud-flt-002286.jpg	https://cdn.eud.example/doc/eud-flt-002286.pdf	yes	2026-06-02
2287	EUD-PRT-002287	8598133274655	VAL312141	OE3023374;OE8993078;OE6626304	46388	Valeo	Valeo	EuroParts Plc.	Spare parts	Starter motor	PRT	Starter motor Valeo	Starter motor Valeo	Starter motor Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Front axle		Front axle	Left		EUR	23	130.13	160.06	192.21	236.42	47.7	0			EUR/pc	85.40	264	BA-01 Bratislava	In stock	24 h	1	2	4	2	Box	24 h	11.44	14.26	101	123	147		101x123x147 mm	Opel	Astra	J	2009	2015	Opel Astra J 2009-2015		8708.99	Turkey	Remanufactured	24							https://cdn.eud.example/img/eud-prt-002287.jpg	https://cdn.eud.example/doc/eud-prt-002287.pdf	yes	2026-06-02
2288	EUD-FLU-002288	8591116037681	SHE94392		33750	Sheron	Sheron	EuroParts Plc.	Fluids	Washer fluid	FLU	Washer fluid Sheron 3 L	Washer fluid Sheron, 3 L	Washer fluid Sheron, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	8.19	10.07	12.11	14.90	47.9	5	14.15	4.97	EUR/L		0	KE-03 Kosice	On order	14 days	14	1	2	1	Film wrap	14 days	3.20	3.47	157	173	201	3.00	157x173x201 mm						Universal		3819.00	Germany	New	0							https://cdn.eud.example/img/eud-flu-002288.jpg	https://cdn.eud.example/doc/eud-flu-002288.pdf	yes	2026-06-02
2289	EUD-TYR-002289	8593170708668	GOO451235		19351	Goodyear	Goodyear	EuroParts Plc.	Tires	All-season tire	TYR	Goodyear 235/55 R18 94T all-season	All-season tire Goodyear 235/55 R18 94T	All-season tire Goodyear 235/55 R18, load index 94, speed rating T. EU label: fuel C, wet grip B, noise 70 dB.	Size	235/55 R18 94T				EUR	23	129.75	159.59	154.88	190.50	19.4	0			EUR/pc		261	ZA-02 Zilina	In stock	24 h	1	1	1	1	Film wrap	24 h	12.10	14.18	550	235	235		550x235x235 mm						Universal	ECE R30	4011.10	Czechia	New	24	All-season	C	B	70			https://cdn.eud.example/img/eud-tyr-002289.jpg	https://cdn.eud.example/doc/eud-tyr-002289.pdf	no	2026-06-02
2290	EUD-ACC-002290	8595591677240	KON847828		25408	Konig	Konig	EuroParts Plc.	Accessories	Snow chains	ACC	Snow chains Konig	Snow chains Konig	Snow chains Konig. Quality build, easy installation, universal or model-specific design.	Design	Set				EUR	23	119.92	147.50	175.53	215.90	46.4	15	183.51		EUR/pc		199	DC-PRG Prague	In stock	24 h	1	1	1	1	Box	24 h	1.97	2.43	554	152	68		554x152x68 mm						Universal		8708.29	China	New	12							https://cdn.eud.example/img/eud-acc-002290.jpg	https://cdn.eud.example/doc/eud-acc-002290.pdf	no	2026-06-02
2291	EUD-FLU-002291	8596865805062	LIQ258107		76824	Liqui Moly	Liqui Moly	EuroParts Plc.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 0W-30 1 L	Synthetic oil Liqui Moly 0W-30, 1 L pack	Fully synthetic engine oil Liqui Moly 0W-30. ACEA C2, API SP standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	0W-30 / 1 L				EUR	23	9.37	11.53	13.54	16.65	44.5	10	14.98	16.65	EUR/L		339	KE-03 Kosice	In stock	24 h	1	10	1	2	Box	24 h	1.00	1.21	223	240	268	1.00	223x240x268 mm						Universal	ACEA C2 / API SP	3819.00	Czechia	New	0					0W-30	ACEA C2, API SP	https://cdn.eud.example/img/eud-flu-002291.jpg	https://cdn.eud.example/doc/eud-flu-002291.pdf	no	2026-06-02
2292	EUD-TYR-002292	8599647254683	MIC830127		35192	Michelin	Michelin	EuroParts Plc.	Tires	Winter tire	TYR	Michelin 235/50 R15 94W winter	Winter tire Michelin 235/50 R15 94W	Winter tire Michelin 235/50 R15, load index 94, speed rating W. EU label: fuel C, wet grip A, noise 73 dB.	Size	235/50 R15 94W				EUR	23	45.83	56.37	55.41	68.15	20.9	5	64.74		EUR/pc		0	KE-03 Kosice	On order	7 days	7	10	4	4	Plastic container	7 days	8.60	9.91	475	235	235		475x235x235 mm						Universal	ECE R30	4011.10	Japan	New	24	Winter	C	A	73			https://cdn.eud.example/img/eud-tyr-002292.jpg	https://cdn.eud.example/doc/eud-tyr-002292.pdf	yes	2026-06-02
2293	EUD-PRT-002293	8590346369753	DEN445578	OE6888972	91749	Denso	Denso	EuroParts Plc.	Spare parts	Spark plug	PRT	Spark plug Denso	Spark plug Denso	Spark plug Denso. Precise fitment to OE specification, proven reliability and durability.				Set		EUR	23	11.84	14.56	16.40	20.17	38.5	0			EUR/pc		3	DC-PRG Prague	Incoming	2-3 days	3	10	1	1	Film wrap	2-3 days	9.92	11.78	142	170	234		142x170x234 mm	Volkswagen	Golf	VII	2012	2020	Volkswagen Golf VII 2012-2020		8708.99	Poland	New	24							https://cdn.eud.example/img/eud-prt-002293.jpg	https://cdn.eud.example/doc/eud-prt-002293.pdf	no	2026-06-02
2294	EUD-BRK-002294	8595880411036	ATE14735	OE9679404	13759	ATE	ATE	EuroParts Plc.	Braking system	Brake pads	BRK	Brake pads ATE	Brake pads ATE, diameter 330 mm	Brake pads by ATE with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	34.54	42.48	47.48	58.40	37.5	15	49.64		EUR/pc		0	BA-01 Bratislava	On order	10 days	10	10	4	1	Film wrap	10 days	9.13	10.54	330	330	29		330x330x29 mm	Mercedes-Benz	E-Class	W212	2009	2016	Mercedes-Benz E-Class W212 2009-2016	ECE R90	8708.30	Spain	New	24							https://cdn.eud.example/img/eud-brk-002294.jpg	https://cdn.eud.example/doc/eud-brk-002294.pdf	no	2026-06-02
2295	EUD-BAT-002295	8594452397327	BOS871466		41450	Bosch	Bosch	EuroParts Plc.	Electrical	Car battery	BAT	Car battery Bosch 95 Ah 12V 950A	Car battery Bosch 95 Ah, cranking 950 A	Starter battery Bosch 95 Ah, 12 V, cranking current 950 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	90.97	111.89	119.32	146.76	31.2	0			EUR/pc	8.82	74	DC-PRG Prague	In stock	24 h	1	1	1	1	Boxed set	24 h	20.50	22.30	242	175	190		242x175x190 mm	Ford	Focus	III	2010	2018	Ford Focus III 2010-2018	EN 50342	8507.10	Spain	New	24							https://cdn.eud.example/img/eud-bat-002295.jpg	https://cdn.eud.example/doc/eud-bat-002295.pdf	yes	2026-06-02
2296	EUD-PRT-002296	8595470861838	DEN57082	OE3947230;OE8054243	57877	Denso	Denso	EuroParts Plc.	Spare parts	Alternator	PRT	Alternator Denso	Alternator Denso	Alternator Denso. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.				Right		EUR	23	230.21	283.16	307.37	378.07	33.5	5	359.17		EUR/pc	80.59	277	KE-03 Kosice	In stock	24 h	1	5	1	1	Film wrap	24 h	3.00	3.50	54	207	47		54x207x47 mm	Opel	Insignia	A	2008	2017	Opel Insignia A 2008-2017		8708.99	Turkey	Remanufactured	24							https://cdn.eud.example/img/eud-prt-002296.jpg	https://cdn.eud.example/doc/eud-prt-002296.pdf	yes	2026-06-02
2297	EUD-PRT-002297	8594313946749	SAC959924	OE3716459;OE9946367;OE3013360	89798	Sachs	Sachs	EuroParts Plc.	Spare parts	Clutch kit	PRT	Clutch kit Sachs	Clutch kit Sachs	Clutch kit Sachs. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle			EUR	23	136.27	167.61	202.15	248.64	48.3	0			EUR/pc		134	KE-03 Kosice	In stock	24 h	1	4	1	1	Plastic container	24 h	5.50	6.54	388	206	80		388x206x80 mm	BMW	5 Series	F10	2010	2017	BMW 5 Series F10 2010-2017		8708.99	Japan	New	24							https://cdn.eud.example/img/eud-prt-002297.jpg	https://cdn.eud.example/doc/eud-prt-002297.pdf	yes	2026-06-02
2298	EUD-RIM-002298	8592764257018	DEZ952302		93689	Dezent	Dezent	EuroParts Plc.	Wheels	Alloy wheel	RIM	Alloy wheel Dezent 7.0Jx18 5x114.3 ET35	Alloy wheel Dezent 7.0Jx18, 5x114.3, ET35	Alloy wheel Dezent, 7.0Jx18, PCD 5x114.3, ET35. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx18 5x114.3 ET35				EUR	23	77.85	95.76	103.84	127.72	33.4	0			EUR/pc		198	DC-VIE Vienna	In stock	24 h	1	10	1	2	Box	24 h	10.00	12.46	500	500	175		500x500x175 mm						Universal	TUV / ECE	8708.70	Germany	New	24							https://cdn.eud.example/img/eud-rim-002298.jpg	https://cdn.eud.example/doc/eud-rim-002298.pdf	yes	2026-06-02
2299	EUD-FLU-002299	8598286932341	BAS829586		90409	BASF	BASF	EuroParts Plc.	Fluids	AdBlue	FLU	AdBlue BASF 10 L	AdBlue BASF, 10 L, ISO 22241	AdBlue BASF, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	13.86	17.05	19.17	23.58	38.3	0		2.36	EUR/L		470	BA-01 Bratislava	In stock	24 h	1	4	2	1	Box	24 h	10.20	11.57	103	217	332	10.00	103x217x332 mm						Universal	ISO 22241	3819.00	Turkey	New	0							https://cdn.eud.example/img/eud-flu-002299.jpg	https://cdn.eud.example/doc/eud-flu-002299.pdf	yes	2026-06-02
2300	EUD-PRT-002300	8594199766356	DEN309838	OE7614817;OE1752664	42364	Denso	Denso	EuroParts Plc.	Spare parts	Spark plug	PRT	Spark plug Denso	Spark plug Denso	Spark plug Denso. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle			EUR	23	12.76	15.69	17.84	21.94	39.8	15	18.65		EUR/pc		0	BA-01 Bratislava	On order	10 days	10	1	1	1	Boxed set	10 days	11.44	13.11	174	153	165		174x153x165 mm	Opel	Astra	J	2009	2015	Opel Astra J 2009-2015		8708.99	Czechia	New	24							https://cdn.eud.example/img/eud-prt-002300.jpg	https://cdn.eud.example/doc/eud-prt-002300.pdf	yes	2026-06-02
2301	EUD-PRT-002301	8593638066576	HEP857963	OE6533121;OE2435565	48788	Hepu	Hepu	EuroParts Plc.	Spare parts	Water pump	PRT	Water pump Hepu	Water pump Hepu	Water pump Hepu. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Set		EUR	23	50.87	62.57	68.09	83.75	33.9	15	71.19		EUR/pc		249	DC-VIE Vienna	In stock	24 h	1	2	1	1	Film wrap	24 h	6.94	8.22	375	70	191		375x70x191 mm	Kia	Ceed	II (JD)	2012	2018	Kia Ceed II (JD) 2012-2018		8708.99	Slovakia	New	24							https://cdn.eud.example/img/eud-prt-002301.jpg	https://cdn.eud.example/doc/eud-prt-002301.pdf	yes	2026-06-02
2302	EUD-PRT-002302	8594433084246	VAL559937	OE6422469;OE3704474;OE5794710	26622	Valeo	Valeo	EuroParts Plc.	Spare parts	Starter motor	PRT	Starter motor Valeo	Starter motor Valeo	Starter motor Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.						EUR	23	99.48	122.36	142.42	175.18	43.2	15	148.90		EUR/pc	86.03	0	BA-01 Bratislava	On order	7 days	7	2	4	2	Plastic container	7 days	10.37	11.05	207	244	114		207x244x114 mm	BMW	3 Series	E90	2005	2012	BMW 3 Series E90 2005-2012		8708.99	Italy	Remanufactured	24							https://cdn.eud.example/img/eud-prt-002302.jpg	https://cdn.eud.example/doc/eud-prt-002302.pdf	no	2026-06-02
2303	EUD-LGT-002303	8595063803399	SWF593767		40507	SWF	SWF	EuroParts Plc.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) SWF	Wiper blade (set) SWF	Wiper blade (set) SWF. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	1 pc				EUR	23	30.88	37.98	48.78	60.00	58.0	0			EUR/pc		90	BA-01 Bratislava	In stock	24 h	1	4	4	1	Box	24 h	0.14	0.15	664	31	48		664x31x48 mm	Volkswagen	Golf	VI (5K)	2008	2013	Volkswagen Golf VI (5K) 2008-2013	ECE R37/R112	8512.20	Czechia	New	12							https://cdn.eud.example/img/eud-lgt-002303.jpg	https://cdn.eud.example/doc/eud-lgt-002303.pdf	no	2026-06-02
2304	EUD-ACC-002304	8598901898762	K2583427		89949	K2	K2	EuroParts Plc.	Accessories	Jump leads	ACC	Jump leads K2	Jump leads K2, grey	Jump leads K2. Quality build, easy installation, universal or model-specific design.	Design	Universal			Grey	EUR	23	28.51	35.07	45.00	55.35	57.8	0			EUR/pc		0	DC-PRG Prague	Sold out		0	10	1	2	Plastic container		2.17	2.62	360	80	230		360x80x230 mm						Universal		8708.29	Poland	New	12							https://cdn.eud.example/img/eud-acc-002304.jpg	https://cdn.eud.example/doc/eud-acc-002304.pdf	yes	2026-06-02
2305	EUD-PRT-002305	8596730659806	HEP755490	OE7070203	25630	Hepu	Hepu	EuroParts Plc.	Spare parts	Water pump	PRT	Water pump Hepu	Water pump Hepu	Water pump Hepu. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Left		EUR	23	65.48	80.54	90.35	111.13	38.0	0			EUR/pc		417	BA-01 Bratislava	In stock	24 h	1	10	2	1	Boxed set	24 h	10.70	11.33	181	252	119		181x252x119 mm	Skoda	Superb	II (3T)	2008	2015	Skoda Superb II (3T) 2008-2015		8708.99	Italy	New	24							https://cdn.eud.example/img/eud-prt-002305.jpg	https://cdn.eud.example/doc/eud-prt-002305.pdf	yes	2026-06-02
2306	EUD-PRT-002306	8597661634092	BOS751972	OE9316676;OE7101413	98779	Bosch	Bosch	EuroParts Plc.	Spare parts	Ignition coil	PRT	Ignition coil Bosch	Ignition coil Bosch	Ignition coil Bosch. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine			EUR	23	71.29	87.69	98.70	121.40	38.4	0			EUR/pc		0	DC-PRG Prague	On order	7 days	7	1	2	4	Box	7 days	4.40	5.36	86	75	89		86x75x89 mm	Skoda	Octavia	II (1Z)	2004	2013	Skoda Octavia II (1Z) 2004-2013		8708.99	Italy	New	24							https://cdn.eud.example/img/eud-prt-002306.jpg	https://cdn.eud.example/doc/eud-prt-002306.pdf	yes	2026-06-02
2307	EUD-BRK-002307	8598934240248	ZIM419417	OE4831286	52468	Zimmermann	Zimmermann	EuroParts Plc.	Braking system	Brake discs	BRK	Brake discs Zimmermann	Brake discs Zimmermann, diameter 288 mm	Brake discs by Zimmermann with 288 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	24.25	29.83	32.48	39.95	33.9	0			EUR/pc		0	DC-VIE Vienna	On order	10 days	10	1	1	4	Boxed set	10 days	5.07	5.90	288	288	48		288x288x48 mm	Hyundai	i30	II (GD)	2011	2017	Hyundai i30 II (GD) 2011-2017	ECE R90	8708.30	Germany	New	24							https://cdn.eud.example/img/eud-brk-002307.jpg	https://cdn.eud.example/doc/eud-brk-002307.pdf	yes	2026-06-02
2308	EUD-FLT-002308	8598500348040	MAH800269	OE8982025;OE2588794	81002	Mahle	Mahle	EuroParts Plc.	Filters	Cabin filter	FLT	Cabin filter Mahle	Cabin filter Mahle, type Standard	Cabin filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	22.64	27.85	33.87	41.66	49.6	0			EUR/pc		359	KE-03 Kosice	In stock	24 h	1	1	2	1	Boxed set	24 h	1.11	1.34	142	120	74		142x120x74 mm	Audi	A6	C7	2011	2018	Audi A6 C7 2011-2018	ISO 4548	8421.23	Japan	New	24							https://cdn.eud.example/img/eud-flt-002308.jpg	https://cdn.eud.example/doc/eud-flt-002308.pdf	yes	2026-06-02
2309	EUD-TYR-002309	8596493809166	MAT785445		38030	Matador	Matador	EuroParts Plc.	Tires	Winter tire	TYR	Matador 225/50 R18 94V winter	Winter tire Matador 225/50 R18 94V	Winter tire Matador 225/50 R18, load index 94, speed rating V. EU label: fuel D, wet grip A, noise 71 dB.	Size	225/50 R18 94V				EUR	23	118.16	145.34	162.15	199.44	37.2	10	179.50		EUR/pc		134	ZA-02 Zilina	In stock	24 h	1	2	1	1	Boxed set	24 h	12.30	13.11	550	225	225		550x225x225 mm						Universal	ECE R30	4011.10	China	New	24	Winter	D	A	71			https://cdn.eud.example/img/eud-tyr-002309.jpg	https://cdn.eud.example/doc/eud-tyr-002309.pdf	yes	2026-06-02
2310	EUD-ACC-002310	8590063772959	KON978634		51953	Konig	Konig	EuroParts Plc.	Accessories	Snow chains	ACC	Snow chains Konig	Snow chains Konig, black	Snow chains Konig. Quality build, easy installation, universal or model-specific design.	Design	Universal			Black	EUR	23	77.45	95.26	106.98	131.59	38.1	0			EUR/pc		260	KE-03 Kosice	In stock	24 h	1	2	2	1	Blister	24 h	7.24	7.84	362	259	153		362x259x153 mm						Universal		8708.29	Turkey	New	12							https://cdn.eud.example/img/eud-acc-002310.jpg	https://cdn.eud.example/doc/eud-acc-002310.pdf	yes	2026-06-02
