riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
2486	CST-PRT-002486	8594758277330	DEN383378	OE1140014;OE3287892;OE2261172	81599	Denso	Denso	CarStyle s.r.o.	Náhradné diely	Zapaľovacia sviečka	PRT	Zapaľovacia sviečka Denso	Zapaľovacia sviečka Denso	Zapaľovacia sviečka Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.						EUR	23	11.88	14.61	16.51	20.31	39.0	0			€/ks		105	ZA-02 Žilina	Skladom	24 h	1	1	2	1	Plastová nádoba	24 h	7.24	8.49	67	73	182		67x73x182 mm	Hyundai i30 II (GD) 2011–2017	2011	2017		8708.99	Španielsko	Nový	24							https://cdn.cst.sk/img/cst-prt-002486.jpg	https://cdn.cst.sk/doc/cst-prt-002486.pdf	áno	2026-06-02
2487	CST-ACC-002487	8592885531134	K2423822		14558	K2	K2	CarStyle s.r.o.	Autodoplnky	Štartovacie káble	ACC	Štartovacie káble K2	Štartovacie káble K2, čierna	Štartovacie káble K2. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Čierna			Čierna	EUR	23	18.58	22.85	30.79	37.87	65.7	15	32.19		€/ks		289	BA-01 Bratislava	Skladom	24 h	1	1	1	1	Plastová nádoba	24 h	4.17	4.71	203	319	154		203x319x154 mm	Univerzálne				8708.29	Taliansko	Nový	12							https://cdn.cst.sk/img/cst-acc-002487.jpg	https://cdn.cst.sk/doc/cst-acc-002487.pdf	áno	2026-06-02
2488	CST-FLT-002488	8597758661321	BOS925606	OE5780963	89560	Bosch	Bosch	CarStyle s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Bosch	Olejový filter Bosch, typ Štandard	Olejový filter Bosch (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	11.49	14.13	18.08	22.24	57.4	0			€/ks		412	DC-WIEN Viedeň	Skladom	24 h	1	1	2	1	Kartón	24 h	1.10	1.34	89	183	104		89x183x104 mm	Opel Insignia A 2008–2017	2008	2017	ISO 4548	8421.23	Japonsko	Nový	24							https://cdn.cst.sk/img/cst-flt-002488.jpg	https://cdn.cst.sk/doc/cst-flt-002488.pdf	áno	2026-06-02
2489	CST-ACC-002489	8596828360430	REZ490284		51058	Rezaw-Plast	Rezaw-Plast	CarStyle s.r.o.	Autodoplnky	Gumové koberce (sada)	ACC	Gumové koberce (sada) Rezaw-Plast	Gumové koberce (sada) Rezaw-Plast, béžová	Gumové koberce (sada) Rezaw-Plast. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Béžová	EUR	23	19.36	23.81	31.80	39.11	64.3	10	35.20		€/ks		228	ZA-02 Žilina	Skladom	24 h	1	10	4	1	Sada v krabici	24 h	2.12	2.58	139	358	289		139x358x289 mm	Univerzálne				8708.29	Nemecko	Nový	12							https://cdn.cst.sk/img/cst-acc-002489.jpg	https://cdn.cst.sk/doc/cst-acc-002489.pdf	áno	2026-06-02
2490	CST-ACC-002490	8598405811953	K2586365		64218	K2	K2	CarStyle s.r.o.	Autodoplnky	Štartovacie káble	ACC	Štartovacie káble K2	Štartovacie káble K2, čierna	Štartovacie káble K2. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Čierna			Čierna	EUR	23	28.61	35.19	47.41	58.31	65.7	15	49.56		€/ks		140	KE-03 Košice	Skladom	24 h	1	4	1	4	Plastová nádoba	24 h	4.18	4.65	337	211	20		337x211x20 mm	Univerzálne				8708.29	Čína	Nový	12							https://cdn.cst.sk/img/cst-acc-002490.jpg	https://cdn.cst.sk/doc/cst-acc-002490.pdf	áno	2026-06-02
2491	CST-FLU-002491	8594539646614	LIQ72586		29580	Liqui Moly	Liqui Moly	CarStyle s.r.o.	Prevádzkové kvapaliny	Kvapalina do ostrekovačov	FLU	Kvapalina do ostrekovačov Liqui Moly 3 L	Kvapalina do ostrekovačov Liqui Moly, 3 L, —	Kvapalina do ostrekovačov Liqui Moly, norma —, balenie 3 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	3 L				EUR	23	7.71	9.48	10.03	12.34	30.1	10	11.11	4.11	€/L		117	ZA-02 Žilina	Skladom	24 h	1	1	4	4	Kartón	24 h	3.28	3.67	201	140	251	3.00	201x140x251 mm	Univerzálne			—	3819.00	Slovensko	Nový	0							https://cdn.cst.sk/img/cst-flu-002491.jpg	https://cdn.cst.sk/doc/cst-flu-002491.pdf	áno	2026-06-02
2492	CST-FLU-002492	8596477185620	VAL465210		42407	Valvoline	Valvoline	CarStyle s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Valvoline 0W-20 20 L	Syntetický olej Valvoline 0W-20, balenie 20 L	Plne syntetický motorový olej Valvoline 0W-20. Normy ACEA A3/B4, API SP, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	0W-20 / 20 L				EUR	23	102.63	126.23	133.60	164.33	30.2	10	147.90	8.22	€/L		28	KE-03 Košice	Na ceste	2–3 dni	3	1	1	1	Fólia	2–3 dni	18.50	21.38	128	173	312	20.00	128x173x312 mm	Univerzálne			ACEA A3/B4 / API SP	3819.00	Taliansko	Nový	0					0W-20	ACEA A3/B4, API SP	https://cdn.cst.sk/img/cst-flu-002492.jpg	https://cdn.cst.sk/doc/cst-flu-002492.pdf	áno	2026-06-02
2493	CST-FLT-002493	8593343813267	MAH856401	OE9137392	15869	Mahle	Mahle	CarStyle s.r.o.	Filtre	Kabínový filter	FLT	Kabínový filter Mahle	Kabínový filter Mahle, typ Štandard	Kabínový filter Mahle (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	9.66	11.88	13.85	17.04	43.4	0			€/ks		74	BA-01 Bratislava	Skladom	24 h	1	2	2	2	Plastová nádoba	24 h	0.79	0.96	154	207	32		154x207x32 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ISO 4548	8421.23	Francúzsko	Nový	24							https://cdn.cst.sk/img/cst-flt-002493.jpg	https://cdn.cst.sk/doc/cst-flt-002493.pdf	áno	2026-06-02
2494	CST-ACC-002494	8597964601319	MEG97206		59363	Meguiar's	Meguiar's	CarStyle s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón Meguiar's	Autošampón Meguiar's, béžová	Autošampón Meguiar's. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	6.17	7.59	9.33	11.48	51.2	5	10.91		€/ks		0	BA-01 Bratislava	Vypredané	—	0	5	1	1	Fólia	—	3.61	3.90	69	143	88		69x143x88 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.cst.sk/img/cst-acc-002494.jpg	https://cdn.cst.sk/doc/cst-acc-002494.pdf	áno	2026-06-02
2495	CST-LGT-002495	8597773841005	PHI217637		47992	Philips	Philips	CarStyle s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Philips	Žiarovka LED Philips	Žiarovka LED Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	27.61	33.96	43.72	53.78	58.3	5	51.09		€/ks		299	BA-01 Bratislava	Skladom	24 h	1	4	4	2	Kartón	24 h	0.36	0.44	209	44	44		209x44x44 mm	Opel Astra J 2009–2015	2009	2015	ECE R37/R112	8512.20	Francúzsko	Nový	12							https://cdn.cst.sk/img/cst-lgt-002495.jpg	https://cdn.cst.sk/doc/cst-lgt-002495.pdf	áno	2026-06-02
2496	CST-BRK-002496	8596657490261	BOS253762	OE5611674;OE5432323;OE2326552	94302	Bosch	Bosch	CarStyle s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste Bosch	Brzdové čeľuste Bosch, priemer 288 mm	Brzdové čeľuste značky Bosch s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	54.79	67.39	84.19	103.55	53.7	15	88.02		€/ks		0	DC-WIEN Viedeň	Na objednávku	7 dní	7	1	4	2	Plastová nádoba	7 dní	4.29	4.61	288	288	33		288x288x33 mm	Ford Focus III 2010–2018	2010	2018	ECE R90	8708.30	Turecko	Nový	24							https://cdn.cst.sk/img/cst-brk-002496.jpg	https://cdn.cst.sk/doc/cst-brk-002496.pdf	áno	2026-06-02
2497	CST-LGT-002497	8598538560308	BOS552959		40126	Bosch	Bosch	CarStyle s.r.o.	Osvetlenie a viditeľnosť	Žiarovka H7	LGT	Žiarovka H7 Bosch	Žiarovka H7 Bosch	Žiarovka H7 Bosch. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	10.97	13.49	16.12	19.83	46.9	0			€/ks		218	ZA-02 Žilina	Skladom	24 h	1	10	4	1	Fólia	24 h	0.68	0.72	284	50	53		284x50x53 mm	Ford Mondeo IV 2007–2014	2007	2014	ECE R37/R112	8512.20	Turecko	Nový	12							https://cdn.cst.sk/img/cst-lgt-002497.jpg	https://cdn.cst.sk/doc/cst-lgt-002497.pdf	nie	2026-06-02
2498	CST-ACC-002498	8595199919032	PET208330		97182	Petex	Petex	CarStyle s.r.o.	Autodoplnky	Gumové koberce (sada)	ACC	Gumové koberce (sada) Petex	Gumové koberce (sada) Petex, čierna	Gumové koberce (sada) Petex. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Čierna			Čierna	EUR	23	38.96	47.92	63.29	77.85	62.4	10	70.06		€/ks		37	DC-WIEN Viedeň	Na ceste	2–3 dni	3	4	4	1	Blister	2–3 dni	4.87	5.85	342	90	177		342x90x177 mm	Univerzálne				8708.29	Francúzsko	Nový	12							https://cdn.cst.sk/img/cst-acc-002498.jpg	https://cdn.cst.sk/doc/cst-acc-002498.pdf	nie	2026-06-02
2499	CST-ACC-002499	8592152341176	KON358015		27628	Konig	Konig	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Konig	Snehové reťaze Konig, béžová	Snehové reťaze Konig. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	51.52	63.37	85.20	104.80	65.4	15	89.08		€/ks		0	DC-PRG Praha	Vypredané	—	0	1	4	1	Kartón	—	3.35	3.87	337	337	180		337x337x180 mm	Univerzálne				8708.29	Japonsko	Nový	12							https://cdn.cst.sk/img/cst-acc-002499.jpg	https://cdn.cst.sk/doc/cst-acc-002499.pdf	áno	2026-06-02
2500	CST-ACC-002500	8595770734290	PET983963		92200	Petex	Petex	CarStyle s.r.o.	Autodoplnky	Autopoťahy (sada)	ACC	Autopoťahy (sada) Petex	Autopoťahy (sada) Petex, béžová	Autopoťahy (sada) Petex. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Béžová	EUR	23	88.10	108.36	148.98	183.25	69.1	10	164.93		€/ks		266	DC-PRG Praha	Skladom	24 h	1	1	1	4	Plastová nádoba	24 h	8.13	9.98	280	221	236		280x221x236 mm	Univerzálne				8708.29	Čína	Nový	12							https://cdn.cst.sk/img/cst-acc-002500.jpg	https://cdn.cst.sk/doc/cst-acc-002500.pdf	áno	2026-06-02
2501	CST-ACC-002501	8594142609587	AUT704611		25637	AutoMega	AutoMega	CarStyle s.r.o.	Autodoplnky	Textilné koberce (sada)	ACC	Textilné koberce (sada) AutoMega	Textilné koberce (sada) AutoMega, —	Textilné koberce (sada) AutoMega. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			—	EUR	23	24.73	30.42	38.61	47.49	56.1	0			€/ks		0	DC-PRG Praha	Na objednávku	7 dní	7	2	1	1	Plastová nádoba	7 dní	6.36	7.18	149	204	174		149x204x174 mm	Univerzálne				8708.29	Japonsko	Nový	12							https://cdn.cst.sk/img/cst-acc-002501.jpg	https://cdn.cst.sk/doc/cst-acc-002501.pdf	áno	2026-06-02
2502	CST-LGT-002502	8596925980715	PHI508239		45933	Philips	Philips	CarStyle s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Philips	Žiarovka LED Philips	Žiarovka LED Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	40.51	49.83	56.38	69.35	39.2	0			€/ks		7	DC-WIEN Viedeň	Na ceste	2–3 dni	3	4	1	1	Blister	2–3 dni	0.56	0.69	404	53	27		404x53x27 mm	Volkswagen Passat B7 2010–2014	2010	2014	ECE R37/R112	8512.20	Česko	Nový	12							https://cdn.cst.sk/img/cst-lgt-002502.jpg	https://cdn.cst.sk/doc/cst-lgt-002502.pdf	áno	2026-06-02
2503	CST-ACC-002503	8595461129374	KON570948		20283	Konig	Konig	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Konig	Snehové reťaze Konig, —	Snehové reťaze Konig. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			—	EUR	23	83.36	102.53	132.62	163.12	59.1	0			€/ks		0	BA-01 Bratislava	Na objednávku	7 dní	7	10	2	1	Fólia	7 dní	1.84	2.18	378	68	227		378x68x227 mm	Univerzálne				8708.29	Turecko	Nový	12							https://cdn.cst.sk/img/cst-acc-002503.jpg	https://cdn.cst.sk/doc/cst-acc-002503.pdf	nie	2026-06-02
2504	CST-ACC-002504	8590396037930	KEG840224		72309	Kegel	Kegel	CarStyle s.r.o.	Autodoplnky	Autopoťahy (sada)	ACC	Autopoťahy (sada) Kegel	Autopoťahy (sada) Kegel, béžová	Autopoťahy (sada) Kegel. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Béžová	EUR	23	55.96	68.83	91.00	111.93	62.6	0			€/ks		72	BA-01 Bratislava	Skladom	24 h	1	4	2	1	Blister	24 h	0.32	0.34	285	82	48		285x82x48 mm	Univerzálne				8708.29	Slovensko	Nový	12							https://cdn.cst.sk/img/cst-acc-002504.jpg	https://cdn.cst.sk/doc/cst-acc-002504.pdf	áno	2026-06-02
2505	CST-PRT-002505	8595671409457	SKF243874	OE7931886	78169	SKF	SKF	CarStyle s.r.o.	Náhradné diely	Vodná pumpa	PRT	Vodná pumpa SKF	Vodná pumpa SKF	Vodná pumpa SKF. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Zadná náprava		Zadná náprava			EUR	23	77.03	94.75	104.64	128.71	35.8	0			€/ks		378	DC-WIEN Viedeň	Skladom	24 h	1	1	2	2	Blister	24 h	2.15	2.41	241	173	197		241x173x197 mm	Ford Focus III 2010–2018	2010	2018		8708.99	Česko	Nový	24							https://cdn.cst.sk/img/cst-prt-002505.jpg	https://cdn.cst.sk/doc/cst-prt-002505.pdf	nie	2026-06-02
2506	CST-FLU-002506	8595249866422	CAS883163		51892	Castrol	Castrol	CarStyle s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Castrol 15W-40 20 L	Syntetický olej Castrol 15W-40, balenie 20 L	Plne syntetický motorový olej Castrol 15W-40. Normy ACEA C3, API SN PLUS, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	15W-40 / 20 L				EUR	23	207.08	254.71	296.71	364.95	43.3	15	310.21	18.25	€/L		152	DC-WIEN Viedeň	Skladom	24 h	1	5	1	1	Sada v krabici	24 h	18.50	21.83	170	215	233	20.00	170x215x233 mm	Univerzálne			ACEA C3 / API SN PLUS	3819.00	Taliansko	Nový	0					15W-40	ACEA C3, API SN PLUS	https://cdn.cst.sk/img/cst-flu-002506.jpg	https://cdn.cst.sk/doc/cst-flu-002506.pdf	nie	2026-06-02
2507	CST-BAT-002507	8597818630809	EXI448972		17468	Exide	Exide	CarStyle s.r.o.	Elektrika	Autobatéria	BAT	Autobatéria Exide 80 Ah 12V 880A	Autobatéria Exide 80 Ah, štart. prúd 880 A	Štartovacia batéria Exide 80 Ah, 12 V, štartovací prúd 880 A. Bezúdržbová, vhodná pre vozidlá so systémom štart-stop.	Kapacita	80 Ah				EUR	23	102.27	125.79	139.58	171.68	36.5	5	163.10		€/ks	10.85	0	ZA-02 Žilina	Na objednávku	7 dní	7	2	1	1	Sada v krabici	7 dní	16.70	18.59	242	175	190		242x175x190 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	EN 50342	8507.10	Japonsko	Nový	24							https://cdn.cst.sk/img/cst-bat-002507.jpg	https://cdn.cst.sk/doc/cst-bat-002507.pdf	áno	2026-06-02
2508	CST-ACC-002508	8594934929411	KON834247		86760	Konig	Konig	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Konig	Snehové reťaze Konig, čierna	Snehové reťaze Konig. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Čierna			Čierna	EUR	23	104.62	128.68	176.96	217.66	69.1	15	185.01		€/ks		0	KE-03 Košice	Na objednávku	7 dní	7	4	1	2	Blister	7 dní	8.22	9.13	274	218	183		274x218x183 mm	Univerzálne				8708.29	Slovensko	Nový	12							https://cdn.cst.sk/img/cst-acc-002508.jpg	https://cdn.cst.sk/doc/cst-acc-002508.pdf	nie	2026-06-02
2509	CST-FLU-002509	8594137055757	TRW576467		61725	TRW	TRW	CarStyle s.r.o.	Prevádzkové kvapaliny	Brzdová kvapalina	FLU	Brzdová kvapalina TRW 0.5 L	Brzdová kvapalina TRW, 0.5 L, DOT 4	Brzdová kvapalina TRW, norma DOT 4, balenie 0.5 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	0.5 L				EUR	23	6.19	7.61	8.69	10.69	40.4	15	9.09	21.38	€/L		144	DC-PRG Praha	Skladom	24 h	1	1	1	1	Fólia	24 h	0.51	0.55	150	130	348	0.50	150x130x348 mm	Univerzálne			DOT 4	3819.00	Japonsko	Nový	0							https://cdn.cst.sk/img/cst-flu-002509.jpg	https://cdn.cst.sk/doc/cst-flu-002509.pdf	áno	2026-06-02
2510	CST-ACC-002510	8590555738098	PET800841		54755	Petex	Petex	CarStyle s.r.o.	Autodoplnky	Autopoťahy (sada)	ACC	Autopoťahy (sada) Petex	Autopoťahy (sada) Petex, sivá	Autopoťahy (sada) Petex. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Sivá	EUR	23	64.58	79.43	109.06	134.14	68.9	0			€/ks		0	ZA-02 Žilina	Vypredané	—	0	1	1	4	Sada v krabici	—	3.77	4.41	456	399	220		456x399x220 mm	Univerzálne				8708.29	Turecko	Nový	12							https://cdn.cst.sk/img/cst-acc-002510.jpg	https://cdn.cst.sk/doc/cst-acc-002510.pdf	áno	2026-06-02
2511	CST-ACC-002511	8590781452065	KON81654		70038	Konig	Konig	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Konig	Snehové reťaze Konig, sivá	Snehové reťaze Konig. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Sivá	EUR	23	47.39	58.29	71.85	88.38	51.6	5	83.96		€/ks		95	DC-WIEN Viedeň	Skladom	24 h	1	1	1	4	Sada v krabici	24 h	5.18	5.96	437	346	272		437x346x272 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.cst.sk/img/cst-acc-002511.jpg	https://cdn.cst.sk/doc/cst-acc-002511.pdf	áno	2026-06-02
2512	CST-PRT-002512	8593488289026	SKF497363	OE2002076;OE2000757	87769	SKF	SKF	CarStyle s.r.o.	Náhradné diely	Vodná pumpa	PRT	Vodná pumpa SKF	Vodná pumpa SKF	Vodná pumpa SKF. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.				Sada		EUR	23	40.70	50.06	60.60	74.54	48.9	10	67.09		€/ks		469	BA-01 Bratislava	Skladom	24 h	1	1	2	4	Kartón	24 h	0.97	1.13	296	83	48		296x83x48 mm	Kia Ceed II (JD) 2012–2018	2012	2018		8708.99	Nemecko	Nový	24							https://cdn.cst.sk/img/cst-prt-002512.jpg	https://cdn.cst.sk/doc/cst-prt-002512.pdf	áno	2026-06-02
2513	CST-ACC-002513	8599978601019	PET778466		68085	Petex	Petex	CarStyle s.r.o.	Autodoplnky	Gumové koberce (sada)	ACC	Gumové koberce (sada) Petex	Gumové koberce (sada) Petex, čierna	Gumové koberce (sada) Petex. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Čierna	EUR	23	41.54	51.09	60.54	74.46	45.7	5	70.74		€/ks		40	DC-PRG Praha	Na ceste	2–3 dni	3	1	1	1	Fólia	2–3 dni	5.27	6.31	62	214	161		62x214x161 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.cst.sk/img/cst-acc-002513.jpg	https://cdn.cst.sk/doc/cst-acc-002513.pdf	áno	2026-06-02
2514	CST-PRT-002514	8590336356213	CON204290	OE5269943;OE2155307	45510	Contitech	Contitech	CarStyle s.r.o.	Náhradné diely	Rozvodová sada	PRT	Rozvodová sada Contitech	Rozvodová sada Contitech	Rozvodová sada Contitech. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Zadná náprava		Zadná náprava			EUR	23	94.53	116.27	136.26	167.60	44.1	5	159.22		€/ks		394	ZA-02 Žilina	Skladom	24 h	1	4	1	4	Fólia	24 h	11.05	12.33	329	268	212		329x268x212 mm	Dacia Duster I 2010–2018	2010	2018		8708.99	Japonsko	Nový	24							https://cdn.cst.sk/img/cst-prt-002514.jpg	https://cdn.cst.sk/doc/cst-prt-002514.pdf	áno	2026-06-02
2515	CST-ACC-002515	8597521751174	SON161711		94242	Sonax	Sonax	CarStyle s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón Sonax	Autošampón Sonax, béžová	Autošampón Sonax. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Béžová	EUR	23	14.46	17.79	22.24	27.36	53.8	15	23.26		€/ks		430	DC-PRG Praha	Skladom	24 h	1	10	1	1	Fólia	24 h	2.52	2.69	420	247	264		420x247x264 mm	Univerzálne				8708.29	Poľsko	Nový	12							https://cdn.cst.sk/img/cst-acc-002515.jpg	https://cdn.cst.sk/doc/cst-acc-002515.pdf	áno	2026-06-02
2516	CST-RIM-002516	8598310419886	BOR88647		62047	Borbet	Borbet	CarStyle s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Borbet 6.5Jx18 5x108 ET40	Oceľový disk Borbet 6.5Jx18, 5x108, ET40	Oceľový disk Borbet, 6.5Jx18, rozteč 5x108, ET40. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	6.5Jx18 5x108 ET40				EUR	23	122.86	151.12	157.60	193.85	28.3	0			€/ks		141	ZA-02 Žilina	Skladom	24 h	1	10	2	1	Blister	24 h	8.20	9.32	500	500	162		500x500x162 mm	Univerzálne			TÜV / ECE	8708.70	Slovensko	Nový	24							https://cdn.cst.sk/img/cst-rim-002516.jpg	https://cdn.cst.sk/doc/cst-rim-002516.pdf	nie	2026-06-02
2517	CST-ACC-002517	8593904899389	CEL813382		46719	Cellularline	Cellularline	CarStyle s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Cellularline	Držiak telefónu Cellularline, —	Držiak telefónu Cellularline. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			—	EUR	23	7.42	9.13	10.90	13.41	46.9	0			€/ks		18	BA-01 Bratislava	Na ceste	2–3 dni	3	10	1	4	Kartón	2–3 dni	8.34	8.79	368	178	44		368x178x44 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.cst.sk/img/cst-acc-002517.jpg	https://cdn.cst.sk/doc/cst-acc-002517.pdf	áno	2026-06-02
2518	CST-RIM-002518	8590269655711	ALC361292		50654	Alcar	Alcar	CarStyle s.r.o.	Disky	Hliníkový disk	RIM	Hliníkový disk Alcar 6.5Jx15 4x100 ET50	Hliníkový disk Alcar 6.5Jx15, 4x100, ET50	Hliníkový disk Alcar, 6.5Jx15, rozteč 4x100, ET50. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	6.5Jx15 4x100 ET50				EUR	23	63.29	77.85	85.23	104.83	34.7	10	94.35		€/ks		100	ZA-02 Žilina	Skladom	24 h	1	2	2	1	Sada v krabici	24 h	10.40	11.17	425	425	162		425x425x162 mm	Univerzálne			TÜV / ECE	8708.70	Francúzsko	Nový	24							https://cdn.cst.sk/img/cst-rim-002518.jpg	https://cdn.cst.sk/doc/cst-rim-002518.pdf	áno	2026-06-02
2519	CST-ACC-002519	8591526495255	KON759145		55917	Konig	Konig	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Konig	Snehové reťaze Konig, —	Snehové reťaze Konig. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			—	EUR	23	112.11	137.90	186.40	229.27	66.3	5	217.81		€/ks		480	KE-03 Košice	Skladom	24 h	1	5	1	1	Kartón	24 h	8.01	9.41	590	280	133		590x280x133 mm	Univerzálne				8708.29	Taliansko	Nový	12							https://cdn.cst.sk/img/cst-acc-002519.jpg	https://cdn.cst.sk/doc/cst-acc-002519.pdf	nie	2026-06-02
2520	CST-ACC-002520	8591611640287	SON148943		22721	Sonax	Sonax	CarStyle s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón Sonax	Autošampón Sonax, sivá	Autošampón Sonax. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sivá			Sivá	EUR	23	12.63	15.53	18.69	22.99	48.0	15	19.54		€/ks		322	DC-WIEN Viedeň	Skladom	24 h	1	1	1	1	Kartón	24 h	5.58	6.37	334	290	27		334x290x27 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.cst.sk/img/cst-acc-002520.jpg	https://cdn.cst.sk/doc/cst-acc-002520.pdf	nie	2026-06-02
