row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_make	vehicle_model	vehicle_generation	vehicle_year_from	vehicle_year_to	vehicle_compatibility	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
3130	ELA-PRT-003130	8596680747295	SAC857331	OE3430824	77712	Sachs	Sachs	ElectroAuto Ltd.	Spare parts	Clutch kit	PRT	Clutch kit Sachs	Clutch kit Sachs	Clutch kit Sachs. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle			EUR	23	266.65	327.98	398.47	490.12	49.4	0			EUR/pc		55	DC-VIE Vienna	In stock	24 h	1	1	4	1	Box	24 h	4.43	4.93	274	217	92		274x217x92 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021		8708.99	Italy	New	24							https://cdn.ela.example/img/ela-prt-003130.jpg	https://cdn.ela.example/doc/ela-prt-003130.pdf	yes	2026-06-02
3131	ELA-ACC-003131	8590857974415	PET682299		22663	Petex	Petex	ElectroAuto Ltd.	Accessories	Textile mats (set)	ACC	Textile mats (set) Petex	Textile mats (set) Petex, beige	Textile mats (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	Universal			Beige	EUR	23	14.28	17.56	20.28	24.94	42.0	15	21.20		EUR/pc		22	ZA-02 Zilina	In stock	24 h	1	1	4	2	Blister	24 h	3.86	4.06	303	97	156		303x97x156 mm						Universal		8708.29	Japan	New	12							https://cdn.ela.example/img/ela-acc-003131.jpg	https://cdn.ela.example/doc/ela-acc-003131.pdf	yes	2026-06-02
3132	ELA-PRT-003132	8590289697968	DEN641611	OE7250980;OE5230335;OE6769390	61448	Denso	Denso	ElectroAuto Ltd.	Spare parts	Alternator	PRT	Alternator Denso	Alternator Denso	Alternator Denso. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.						EUR	23	136.27	167.61	184.56	227.01	35.4	0			EUR/pc	25.24	0	BA-01 Bratislava	On order	7 days	7	1	1	1	Film wrap	7 days	5.97	6.98	132	230	35		132x230x35 mm	Dacia	Duster	I	2010	2018	Dacia Duster I 2010-2018		8708.99	Germany	Remanufactured	24							https://cdn.ela.example/img/ela-prt-003132.jpg	https://cdn.ela.example/doc/ela-prt-003132.pdf	yes	2026-06-02
3133	ELA-FLU-003133	8596233272502	CAS491790		94078	Castrol	Castrol	ElectroAuto Ltd.	Fluids	Engine oil	FLU	Engine oil Castrol 15W-40 5 L	Synthetic oil Castrol 15W-40, 5 L pack	Fully synthetic engine oil Castrol 15W-40. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	15W-40 / 5 L				EUR	23	40.99	50.42	57.06	70.18	39.2	0		14.04	EUR/L		62	DC-VIE Vienna	In stock	24 h	1	2	4	2	Plastic container	24 h	4.70	5.59	262	147	200	5.00	262x147x200 mm						Universal	ACEA C3 / API SN PLUS	3819.00	Poland	New	0					15W-40	ACEA C3, API SN PLUS	https://cdn.ela.example/img/ela-flu-003133.jpg	https://cdn.ela.example/doc/ela-flu-003133.pdf	yes	2026-06-02
3134	ELA-FLU-003134	8597730895355	CAS370206		75282	Castrol	Castrol	ElectroAuto Ltd.	Fluids	Coolant	FLU	Coolant Castrol 1.5 L	Coolant Castrol, 1.5 L, G12++	Coolant Castrol, G12++ standard, 1.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	1.5 L				EUR	23	7.62	9.37	11.43	14.06	50.0	0		9.37	EUR/L		295	ZA-02 Zilina	In stock	24 h	1	1	1	1	Boxed set	24 h	1.53	1.90	191	250	307	1.50	191x250x307 mm						Universal	G12++	3819.00	Spain	New	0							https://cdn.ela.example/img/ela-flu-003134.jpg	https://cdn.ela.example/doc/ela-flu-003134.pdf	no	2026-06-02
3135	ELA-PRT-003135	8597605955375	DEN980303	OE5332673	74533	Denso	Denso	ElectroAuto Ltd.	Spare parts	Alternator	PRT	Alternator Denso	Alternator Denso	Alternator Denso. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.				Set		EUR	23	144.72	178.01	207.16	254.81	43.1	0			EUR/pc	30.97	0	ZA-02 Zilina	On order	14 days	14	5	4	1	Film wrap	14 days	1.37	1.48	219	107	112		219x107x112 mm	Volkswagen	Passat	B8	2014	2023	Volkswagen Passat B8 2014-2023		8708.99	Czechia	Remanufactured	24							https://cdn.ela.example/img/ela-prt-003135.jpg	https://cdn.ela.example/doc/ela-prt-003135.pdf	yes	2026-06-02
3136	ELA-BAT-003136	8595442221561	BAN935203		20468	Banner	Banner	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Banner 70 Ah 12V 770A	Car battery Banner 70 Ah, cranking 770 A	Starter battery Banner 70 Ah, 12 V, cranking current 770 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	70 Ah				EUR	23	146.41	180.08	185.60	228.29	26.8	0			EUR/pc	10.82	112	ZA-02 Zilina	In stock	24 h	1	5	4	1	Box	24 h	20.40	25.07	242	175	190		242x175x190 mm	Ford	Mondeo	IV	2007	2014	Ford Mondeo IV 2007-2014	EN 50342	8507.10	Italy	New	24							https://cdn.ela.example/img/ela-bat-003136.jpg	https://cdn.ela.example/doc/ela-bat-003136.pdf	yes	2026-06-02
3137	ELA-FLU-003137	8592540886449	LIQ296089		80783	Liqui Moly	Liqui Moly	ElectroAuto Ltd.	Fluids	AdBlue	FLU	AdBlue Liqui Moly 10 L	AdBlue Liqui Moly, 10 L, ISO 22241	AdBlue Liqui Moly, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	21.62	26.59	28.48	35.03	31.7	0		3.50	EUR/L		479	ZA-02 Zilina	In stock	24 h	1	1	4	4	Film wrap	24 h	10.48	12.77	136	137	303	10.00	136x137x303 mm						Universal	ISO 22241	3819.00	Slovakia	New	0							https://cdn.ela.example/img/ela-flu-003137.jpg	https://cdn.ela.example/doc/ela-flu-003137.pdf	yes	2026-06-02
3138	ELA-BAT-003138	8598204192871	VAR740217		43383	Varta	Varta	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Varta 95 Ah 12V 1045A	Car battery Varta 95 Ah, cranking 1045 A	Starter battery Varta 95 Ah, 12 V, cranking current 1045 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	101.25	124.54	134.66	165.63	33.0	0			EUR/pc	14.38	32	ZA-02 Zilina	Incoming	2-3 days	3	1	4	2	Plastic container	2-3 days	13.90	16.81	242	175	190		242x175x190 mm	Mercedes-Benz	E-Class	W212	2009	2016	Mercedes-Benz E-Class W212 2009-2016	EN 50342	8507.10	China	New	24							https://cdn.ela.example/img/ela-bat-003138.jpg	https://cdn.ela.example/doc/ela-bat-003138.pdf	no	2026-06-02
3139	ELA-LGT-003139	8592551247628	PHI995360		79703	Philips	Philips	ElectroAuto Ltd.	Lighting & visibility	LED bulb	LGT	LED bulb Philips	LED bulb Philips	LED bulb Philips. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	23.72	29.18	36.52	44.92	54.0	10	40.43		EUR/pc		388	DC-PRG Prague	In stock	24 h	1	1	4	1	Boxed set	24 h	0.65	0.73	617	56	33		617x56x33 mm	Toyota	Corolla	E170	2013	2019	Toyota Corolla E170 2013-2019	ECE R37/R112	8512.20	Spain	New	12							https://cdn.ela.example/img/ela-lgt-003139.jpg	https://cdn.ela.example/doc/ela-lgt-003139.pdf	yes	2026-06-02
3140	ELA-FLT-003140	8598759659881	MAH630997	OE3780220;OE2018678;OE2749143	25445	Mahle	Mahle	ElectroAuto Ltd.	Filters	Cabin filter	FLT	Cabin filter Mahle	Cabin filter Mahle, type High flow	Cabin filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	18.85	23.19	28.54	35.10	51.4	0			EUR/pc		0	DC-VIE Vienna	On order	14 days	14	5	2	1	Blister	14 days	0.13	0.16	112	86	94		112x86x94 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014	ISO 4548	8421.23	Spain	New	24							https://cdn.ela.example/img/ela-flt-003140.jpg	https://cdn.ela.example/doc/ela-flt-003140.pdf	yes	2026-06-02
3141	ELA-RIM-003141	8598675533456	OE181522		72403	OE	OE	ElectroAuto Ltd.	Wheels	Alloy wheel	RIM	Alloy wheel OE 6.0Jx16 4x100 ET50	Alloy wheel OE 6.0Jx16, 4x100, ET50	Alloy wheel OE, 6.0Jx16, PCD 4x100, ET50. Certified (TUV), suitable for all-year use, painted finish.	Size	6.0Jx16 4x100 ET50				EUR	23	68.98	84.85	94.63	116.39	37.2	0			EUR/pc		446	DC-VIE Vienna	In stock	24 h	1	1	1	1	Film wrap	24 h	7.70	8.95	450	450	150		450x450x150 mm						Universal	TUV / ECE	8708.70	Czechia	New	24							https://cdn.ela.example/img/ela-rim-003141.jpg	https://cdn.ela.example/doc/ela-rim-003141.pdf	no	2026-06-02
3142	ELA-FLT-003142	8596150145033	MAH256931	OE5663920;OE4866241	25305	Mahle	Mahle	ElectroAuto Ltd.	Filters	Oil filter	FLT	Oil filter Mahle	Oil filter Mahle, type Standard	Oil filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	8.96	11.02	12.99	15.98	45.0	0			EUR/pc		40	DC-VIE Vienna	Incoming	2-3 days	3	1	2	2	Box	2-3 days	1.02	1.11	116	126	48		116x126x48 mm	Mercedes-Benz	C-Class	W204	2007	2014	Mercedes-Benz C-Class W204 2007-2014	ISO 4548	8421.23	Poland	New	24							https://cdn.ela.example/img/ela-flt-003142.jpg	https://cdn.ela.example/doc/ela-flt-003142.pdf	yes	2026-06-02
3143	ELA-BAT-003143	8591632734385	BOS900158		11088	Bosch	Bosch	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Bosch 74 Ah 12V 666A	Car battery Bosch 74 Ah, cranking 666 A	Starter battery Bosch 74 Ah, 12 V, cranking current 666 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	74 Ah				EUR	23	99.44	122.31	124.52	153.16	25.2	5	145.50		EUR/pc	14.58	0	ZA-02 Zilina	On order	10 days	10	1	1	1	Blister	10 days	11.50	12.50	242	175	190		242x175x190 mm	Skoda	Octavia	III (5E)	2013	2020	Skoda Octavia III (5E) 2013-2020	EN 50342	8507.10	France	New	24							https://cdn.ela.example/img/ela-bat-003143.jpg	https://cdn.ela.example/doc/ela-bat-003143.pdf	yes	2026-06-02
3144	ELA-FLT-003144	8594599210671	MAN699436	OE2833817;OE7314821	75167	Mann-Filter	Mann-Filter	ElectroAuto Ltd.	Filters	Fuel filter	FLT	Fuel filter Mann-Filter	Fuel filter Mann-Filter, type Standard	Fuel filter Mann-Filter (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	20.24	24.90	27.91	34.33	37.9	15	29.18		EUR/pc		258	ZA-02 Zilina	In stock	24 h	1	5	4	2	Blister	24 h	0.87	0.94	264	94	84		264x94x84 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021	ISO 4548	8421.23	Slovakia	New	24							https://cdn.ela.example/img/ela-flt-003144.jpg	https://cdn.ela.example/doc/ela-flt-003144.pdf	no	2026-06-02
3145	ELA-BAT-003145	8597393885526	EXI796112		54836	Exide	Exide	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Exide 74 Ah 12V 814A	Car battery Exide 74 Ah, cranking 814 A	Starter battery Exide 74 Ah, 12 V, cranking current 814 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	74 Ah				EUR	23	162.57	199.96	209.08	257.17	28.6	0			EUR/pc	8.32	399	DC-PRG Prague	In stock	24 h	1	10	2	2	Film wrap	24 h	16.00	17.25	242	175	190		242x175x190 mm	Kia	Ceed	II (JD)	2012	2018	Kia Ceed II (JD) 2012-2018	EN 50342	8507.10	Poland	New	24							https://cdn.ela.example/img/ela-bat-003145.jpg	https://cdn.ela.example/doc/ela-bat-003145.pdf	yes	2026-06-02
3146	ELA-LGT-003146	8597247481362	BOS19758		26544	Bosch	Bosch	ElectroAuto Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Bosch	H7 bulb Bosch	H7 bulb Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	5.07	6.24	7.80	9.59	53.8	0			EUR/pc		162	KE-03 Kosice	In stock	24 h	1	2	1	1	Boxed set	24 h	0.67	0.72	517	23	23		517x23x23 mm	Volkswagen	Passat	B8	2014	2023	Volkswagen Passat B8 2014-2023	ECE R37/R112	8512.20	Poland	New	12							https://cdn.ela.example/img/ela-lgt-003146.jpg	https://cdn.ela.example/doc/ela-lgt-003146.pdf	yes	2026-06-02
3147	ELA-BAT-003147	8596675927084	EXI225840		79359	Exide	Exide	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Exide 74 Ah 12V 666A	Car battery Exide 74 Ah, cranking 666 A	Starter battery Exide 74 Ah, 12 V, cranking current 666 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	74 Ah				EUR	23	136.03	167.32	166.43	204.71	22.3	15	174.00		EUR/pc	9.09	3	BA-01 Bratislava	Incoming	2-3 days	3	1	2	4	Boxed set	2-3 days	19.30	21.37	242	175	190		242x175x190 mm	Hyundai	i30	II (GD)	2011	2017	Hyundai i30 II (GD) 2011-2017	EN 50342	8507.10	Slovakia	New	24							https://cdn.ela.example/img/ela-bat-003147.jpg	https://cdn.ela.example/doc/ela-bat-003147.pdf	no	2026-06-02
3148	ELA-BAT-003148	8595515870214	BOS99629		33176	Bosch	Bosch	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Bosch 54 Ah 12V 486A	Car battery Bosch 54 Ah, cranking 486 A	Starter battery Bosch 54 Ah, 12 V, cranking current 486 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	54 Ah				EUR	23	131.56	161.82	182.56	224.55	38.8	0			EUR/pc	14.09	19	BA-01 Bratislava	Incoming	2-3 days	3	1	2	2	Blister	2-3 days	14.10	15.67	242	175	190		242x175x190 mm	Ford	Focus	III	2010	2018	Ford Focus III 2010-2018	EN 50342	8507.10	Czechia	New	24							https://cdn.ela.example/img/ela-bat-003148.jpg	https://cdn.ela.example/doc/ela-bat-003148.pdf	yes	2026-06-02
3149	ELA-BAT-003149	8598328489277	BAN544873		97510	Banner	Banner	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Banner 60 Ah 12V 660A	Car battery Banner 60 Ah, cranking 660 A	Starter battery Banner 60 Ah, 12 V, cranking current 660 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	60 Ah				EUR	23	138.13	169.90	167.36	205.85	21.2	0			EUR/pc	14.18	386	BA-01 Bratislava	In stock	24 h	1	1	4	1	Box	24 h	12.20	14.24	242	175	190		242x175x190 mm	Toyota	Corolla	E170	2013	2019	Toyota Corolla E170 2013-2019	EN 50342	8507.10	Japan	New	24							https://cdn.ela.example/img/ela-bat-003149.jpg	https://cdn.ela.example/doc/ela-bat-003149.pdf	yes	2026-06-02
3150	ELA-TYR-003150	8596298178436	CON772637		15025	Continental	Continental	ElectroAuto Ltd.	Tires	Summer tire	TYR	Continental 185/55 R17 92W summer	Summer tire Continental 185/55 R17 92W	Summer tire Continental 185/55 R17, load index 92, speed rating W. EU label: fuel C, wet grip C, noise 72 dB.	Size	185/55 R17 92W				EUR	23	43.95	54.06	58.11	71.48	32.2	0			EUR/pc		0	DC-PRG Prague	On order	7 days	7	5	2	2	Boxed set	7 days	7.50	8.58	525	185	185		525x185x185 mm						Universal	ECE R30	4011.10	Poland	New	24	Summer	C	C	72			https://cdn.ela.example/img/ela-tyr-003150.jpg	https://cdn.ela.example/doc/ela-tyr-003150.pdf	yes	2026-06-02
3151	ELA-BAT-003151	8596409218655	BOS899038		87765	Bosch	Bosch	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Bosch 44 Ah 12V 484A	Car battery Bosch 44 Ah, cranking 484 A	Starter battery Bosch 44 Ah, 12 V, cranking current 484 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	44 Ah				EUR	23	75.18	92.47	97.67	120.13	29.9	10	108.12		EUR/pc	14.20	299	ZA-02 Zilina	In stock	24 h	1	2	1	1	Plastic container	24 h	20.40	22.27	242	175	190		242x175x190 mm	Ford	Focus	III	2010	2018	Ford Focus III 2010-2018	EN 50342	8507.10	Spain	New	24							https://cdn.ela.example/img/ela-bat-003151.jpg	https://cdn.ela.example/doc/ela-bat-003151.pdf	yes	2026-06-02
3152	ELA-BAT-003152	8593804077023	VAR919772		66437	Varta	Varta	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Varta 54 Ah 12V 540A	Car battery Varta 54 Ah, cranking 540 A	Starter battery Varta 54 Ah, 12 V, cranking current 540 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	54 Ah				EUR	23	84.27	103.65	109.57	134.77	30.0	15	114.55		EUR/pc	14.76	0	ZA-02 Zilina	On order	14 days	14	4	4	2	Plastic container	14 days	17.60	20.14	242	175	190		242x175x190 mm	Renault	Megane	III	2008	2016	Renault Megane III 2008-2016	EN 50342	8507.10	Japan	New	24							https://cdn.ela.example/img/ela-bat-003152.jpg	https://cdn.ela.example/doc/ela-bat-003152.pdf	yes	2026-06-02
3153	ELA-PRT-003153	8590007689176	BOS615461	OE7656803	26222	Bosch	Bosch	ElectroAuto Ltd.	Spare parts	Ignition coil	PRT	Ignition coil Bosch	Ignition coil Bosch	Ignition coil Bosch. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Set		EUR	23	68.55	84.32	102.67	126.28	49.8	0			EUR/pc		178	BA-01 Bratislava	In stock	24 h	1	1	1	1	Blister	24 h	10.71	12.46	132	252	227		132x252x227 mm	Skoda	Superb	II (3T)	2008	2015	Skoda Superb II (3T) 2008-2015		8708.99	Spain	New	24							https://cdn.ela.example/img/ela-prt-003153.jpg	https://cdn.ela.example/doc/ela-prt-003153.pdf	yes	2026-06-02
3154	ELA-TYR-003154	8593168272188	BAR849257		62876	Barum	Barum	ElectroAuto Ltd.	Tires	Summer tire	TYR	Barum 235/60 R17 95V summer	Summer tire Barum 235/60 R17 95V	Summer tire Barum 235/60 R17, load index 95, speed rating V. EU label: fuel B, wet grip A, noise 68 dB.	Size	235/60 R17 95V				EUR	23	55.59	68.38	71.30	87.70	28.3	5	83.31		EUR/pc		152	BA-01 Bratislava	In stock	24 h	1	5	2	1	Box	24 h	11.70	14.11	525	235	235		525x235x235 mm						Universal	ECE R30	4011.10	France	New	24	Summer	B	A	68			https://cdn.ela.example/img/ela-tyr-003154.jpg	https://cdn.ela.example/doc/ela-tyr-003154.pdf	yes	2026-06-02
3155	ELA-BAT-003155	8594464081290	BAN811759		27766	Banner	Banner	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Banner 60 Ah 12V 540A	Car battery Banner 60 Ah, cranking 540 A	Starter battery Banner 60 Ah, 12 V, cranking current 540 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	60 Ah				EUR	23	151.17	185.94	191.75	235.85	26.8	0			EUR/pc	11.59	176	BA-01 Bratislava	In stock	24 h	1	1	1	2	Film wrap	24 h	14.80	17.61	242	175	190		242x175x190 mm	Skoda	Superb	II (3T)	2008	2015	Skoda Superb II (3T) 2008-2015	EN 50342	8507.10	Japan	New	24							https://cdn.ela.example/img/ela-bat-003155.jpg	https://cdn.ela.example/doc/ela-bat-003155.pdf	yes	2026-06-02
3156	ELA-FLT-003156	8598689820122	BOS428988	OE4373345;OE3483688;OE2376188	89983	Bosch	Bosch	ElectroAuto Ltd.	Filters	Air filter	FLT	Air filter Bosch	Air filter Bosch, type High flow	Air filter Bosch (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	15.26	18.77	21.13	25.99	38.5	0			EUR/pc		9	ZA-02 Zilina	Incoming	2-3 days	3	10	1	4	Film wrap	2-3 days	0.43	0.46	117	142	44		117x142x44 mm	Ford	Focus	III	2010	2018	Ford Focus III 2010-2018	ISO 4548	8421.23	Japan	New	24							https://cdn.ela.example/img/ela-flt-003156.jpg	https://cdn.ela.example/doc/ela-flt-003156.pdf	yes	2026-06-02
3157	ELA-PRT-003157	8596754851521	NGK379610	OE6834354;OE4130648	29518	NGK	NGK	ElectroAuto Ltd.	Spare parts	Spark plug	PRT	Spark plug NGK	Spark plug NGK	Spark plug NGK. Precise fitment to OE specification, proven reliability and durability.	Rear axle		Rear axle	Right		EUR	23	6.39	7.86	8.41	10.34	31.6	10	9.31		EUR/pc		407	BA-01 Bratislava	In stock	24 h	1	1	1	4	Box	24 h	9.72	10.91	388	119	48		388x119x48 mm	Peugeot	308	II	2013	2021	Peugeot 308 II 2013-2021		8708.99	Turkey	New	24							https://cdn.ela.example/img/ela-prt-003157.jpg	https://cdn.ela.example/doc/ela-prt-003157.pdf	yes	2026-06-02
3158	ELA-LGT-003158	8594922849882	BOS428572		14533	Bosch	Bosch	ElectroAuto Ltd.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) Bosch	Wiper blade (set) Bosch	Wiper blade (set) Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	1 pc				EUR	23	8.89	10.93	13.20	16.24	48.5	5	15.43		EUR/pc		236	KE-03 Kosice	In stock	24 h	1	4	2	1	Boxed set	24 h	0.08	0.08	591	57	41		591x57x41 mm	Mercedes-Benz	E-Class	W212	2009	2016	Mercedes-Benz E-Class W212 2009-2016	ECE R37/R112	8512.20	Slovakia	New	12							https://cdn.ela.example/img/ela-lgt-003158.jpg	https://cdn.ela.example/doc/ela-lgt-003158.pdf	yes	2026-06-02
3159	ELA-BRK-003159	8596916981172	FER201423	OE2938092;OE8028599;OE1539383	78531	Ferodo	Ferodo	ElectroAuto Ltd.	Braking system	Brake pads	BRK	Brake pads Ferodo	Brake pads Ferodo, diameter 300 mm	Brake pads by Ferodo with 300 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	52.09	64.07	80.14	98.57	53.8	10	88.71		EUR/pc		19	DC-PRG Prague	Incoming	2-3 days	3	10	1	1	Box	2-3 days	3.52	4.22	300	300	64		300x300x64 mm	Dacia	Duster	I	2010	2018	Dacia Duster I 2010-2018	ECE R90	8708.30	France	New	24							https://cdn.ela.example/img/ela-brk-003159.jpg	https://cdn.ela.example/doc/ela-brk-003159.pdf	yes	2026-06-02
3160	ELA-LGT-003160	8596308406153	PHI693866		41274	Philips	Philips	ElectroAuto Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Philips	H7 bulb Philips	H7 bulb Philips. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	2 pcs (pair)				EUR	23	6.32	7.77	8.89	10.93	40.7	0			EUR/pc		227	DC-VIE Vienna	In stock	24 h	1	1	2	4	Blister	24 h	0.35	0.38	312	56	56		312x56x56 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014	ECE R37/R112	8512.20	Germany	New	12							https://cdn.ela.example/img/ela-lgt-003160.jpg	https://cdn.ela.example/doc/ela-lgt-003160.pdf	yes	2026-06-02
3161	ELA-BRK-003161	8595371942728	ATE115235	OE2092330;OE3094501	72421	ATE	ATE	ElectroAuto Ltd.	Braking system	Brake caliper	BRK	Brake caliper ATE	Brake caliper ATE, diameter 300 mm	Brake caliper by ATE with 300 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub	Right		EUR	23	97.84	120.34	142.21	174.92	45.3	0			EUR/pc	24.87	118	DC-VIE Vienna	In stock	24 h	1	4	4	2	Film wrap	24 h	6.78	7.52	300	300	60		300x300x60 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014	ECE R90	8708.30	Slovakia	New	24							https://cdn.ela.example/img/ela-brk-003161.jpg	https://cdn.ela.example/doc/ela-brk-003161.pdf	yes	2026-06-02
3162	ELA-BAT-003162	8592093117892	BAN749752		57113	Banner	Banner	ElectroAuto Ltd.	Electrical	Car battery	BAT	Car battery Banner 44 Ah 12V 396A	Car battery Banner 44 Ah, cranking 396 A	Starter battery Banner 44 Ah, 12 V, cranking current 396 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	44 Ah				EUR	23	92.25	113.47	121.35	149.26	31.5	15	126.87		EUR/pc	12.42	0	DC-VIE Vienna	On order	7 days	7	10	1	1	Blister	7 days	15.10	15.94	242	175	190		242x175x190 mm	Toyota	Corolla	E170	2013	2019	Toyota Corolla E170 2013-2019	EN 50342	8507.10	Italy	New	24							https://cdn.ela.example/img/ela-bat-003162.jpg	https://cdn.ela.example/doc/ela-bat-003162.pdf	yes	2026-06-02
3163	ELA-PRT-003163	8597132153145	BOS791224	OE3194449	47944	Bosch	Bosch	ElectroAuto Ltd.	Spare parts	Starter motor	PRT	Starter motor Bosch	Starter motor Bosch	Starter motor Bosch. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Engine		Engine	Set		EUR	23	231.44	284.67	310.99	382.52	34.4	5	363.39		EUR/pc	35.67	292	ZA-02 Zilina	In stock	24 h	1	1	1	1	Box	24 h	6.70	7.43	123	97	202		123x97x202 mm	Renault	Megane	III	2008	2016	Renault Megane III 2008-2016		8708.99	Italy	Remanufactured	24							https://cdn.ela.example/img/ela-prt-003163.jpg	https://cdn.ela.example/doc/ela-prt-003163.pdf	yes	2026-06-02
3164	ELA-LGT-003164	8591643727635	PHI941845		16440	Philips	Philips	ElectroAuto Ltd.	Lighting & visibility	LED bulb	LGT	LED bulb Philips	LED bulb Philips	LED bulb Philips. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	30.11	37.04	42.05	51.72	39.7	5	49.13		EUR/pc		0	KE-03 Kosice	On order	7 days	7	2	4	4	Plastic container	7 days	0.48	0.58	161	39	55		161x39x55 mm	Renault	Megane	III	2008	2016	Renault Megane III 2008-2016	ECE R37/R112	8512.20	China	New	12							https://cdn.ela.example/img/ela-lgt-003164.jpg	https://cdn.ela.example/doc/ela-lgt-003164.pdf	yes	2026-06-02
3165	ELA-LGT-003165	8596732345288	PHI457388		36545	Philips	Philips	ElectroAuto Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Philips	H7 bulb Philips	H7 bulb Philips. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	5.73	7.05	8.59	10.57	49.9	10	9.51		EUR/pc		2	KE-03 Kosice	Incoming	2-3 days	3	1	4	4	Plastic container	2-3 days	0.51	0.63	595	30	25		595x30x25 mm	Audi	A4	B8	2007	2015	Audi A4 B8 2007-2015	ECE R37/R112	8512.20	China	New	12							https://cdn.ela.example/img/ela-lgt-003165.jpg	https://cdn.ela.example/doc/ela-lgt-003165.pdf	no	2026-06-02
